,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
223,uri,http://www.wikidata.org/entity/Q15370327,uri,http://www.wikidata.org/entity/Q105274879,literal,Parinari oblongifolia,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.2307/2806097,,,,,literal,727147-1
224,uri,http://www.wikidata.org/entity/Q15370397,uri,http://www.wikidata.org/entity/Q105274879,literal,Parinari obtusifolia,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.2307/2806097,,,,,literal,727148-1
225,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q15410900,literal,Licania cariae,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,en,literal,sitogluside,literal,10.1016/0031-6865(96)00010-6,literal,474-58-8,literal,CHEMBL506678,literal,305697-2
226,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari campestris,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727083-1
227,uri,http://www.wikidata.org/entity/Q7137127,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari nonda,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727146-1
228,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q15410900,literal,Licania cariae,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,en,literal,sitogluside,literal,10.14264/UQL.2014.538,literal,474-58-8,literal,CHEMBL506678,literal,305697-2
229,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q15720546,literal,Moquilea pyrifolia,literal,POQICXMTUPVZMX-UXYNSRGZSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O,en,literal,Juglanin,literal,10.1016/0031-6865(96)00009-X,literal,5041-67-8,literal,CHEMBL469440,literal,164227-2
230,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q27119773,literal,Couepia paraensis,literal,KFALHTDSQSJCFC-HFYZCPLSSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1O)C)C(=O)O)C,en,literal,spinosic acid A,literal,10.1021/NP50025A019,literal,32205-23-5,,,literal,722782-1
231,uri,http://www.wikidata.org/entity/Q5408592,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari costata,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727094-1
232,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q1907191,literal,Moquilea pyrifolia,literal,MDZKJHQSJHYOHJ-LLICELPBSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,en,literal,maslinic acid,literal,10.1021/NP960134J,literal,4373-41-5,literal,CHEMBL201515,literal,164227-2
233,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q115950238,literal,Licania densiflora,literal,NUNODKNZSZKXGY-LBPRGKRZSA-N,literal,O=C1C=2C(O)=CC(O)=C(O)C2OC(C3=CC=C(O)C=C3)C1,en,literal,Isocarthamidin,literal,10.1016/S0031-9422(99)00187-9,,,,,literal,139754-2
234,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q207688,literal,Parinari montana,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,en,literal,oleic acid,literal,10.1002/LIPI.19920940206,literal,112-80-1,literal,CHEMBL8659,literal,727140-1
235,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q1649777,literal,Licania pittieri,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.1016/0031-6865(95)00027-7,literal,522-12-3,literal,CHEMBL82242,literal,304028-2
236,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q207688,literal,Acioa longipendula,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,en,literal,oleic acid,literal,10.1007/BF02663764,literal,112-80-1,literal,CHEMBL8659,literal,77141742-1
237,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia polyandra,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP0301893,literal,19044-06-5,,,literal,67179-2
238,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia paraensis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP50025A019,literal,19044-06-5,,,literal,722782-1
239,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q27103891,literal,Acioa longipendula,literal,DTRGDWOPRCXRET-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCC(=O)CCC(=O)O,en,literal,alpha-licanic acid,literal,10.1007/BF02663764,literal,623-99-4,,,literal,77141742-1
240,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105284608,literal,Parinari sprucei,literal,VEIDUZHKRMUORW-PGDSUDNMSA-N,literal,O=C1OC23CCCC1(C)C3C(O)CC45C(=O)C(C)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6R,8R,10R,11S,12R)-5,10-dihydroxy-2,6,12-trimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1055/S-2004-827155,,,,,literal,727170-1
241,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q121802,literal,Moquilea pyrifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP960134J,literal,64997-52-0,,,literal,164227-2
242,uri,http://www.wikidata.org/entity/Q15385417,uri,http://www.wikidata.org/entity/Q2712733,literal,Atuna racemosa,literal,CUXYLFPMQMFGPL-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,α-eleostearic acid,literal,10.1002/LIPI.19940960208,literal,506-23-0,,,literal,822142-1
243,uri,http://www.wikidata.org/entity/Q15369349,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari excelsa,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,727101-1
244,uri,http://www.wikidata.org/entity/Q15369527,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari hypochrysea,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,168134-1
245,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q14035811,literal,Licania cariae,literal,QCIILLDRJZPUDI-HSGFTUQLSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=C(O)C(O)=C(O)C5,en,literal,myricetin 3-O-rutinoside,literal,10.14264/UQL.2014.538,,,,,literal,305697-2
246,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q209685,literal,Acioa longipendula,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,en,literal,stearic acid,literal,10.1007/BF02663764,literal,57-11-4,literal,CHEMBL46403,literal,77141742-1
247,uri,http://www.wikidata.org/entity/Q7137129,uri,http://www.wikidata.org/entity/Q105324799,literal,Parinari,literal,XBXMWPSHRFPCIJ-RCUJSYDTSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(=C)C(OC)(CCC24)C5,en,literal,13-Methoxy-15-oxozoapatlin,literal,10.1016/0009-2797(95)03669-5,,,,,literal,33939-1
248,uri,http://www.wikidata.org/entity/Q15354735,uri,http://www.wikidata.org/entity/Q105297773,literal,Licania intrapetiolaris,literal,VVPBNSGOLQBLTJ-NBQVFILYSA-N,literal,O=C(OC1C=C2C(OC(=O)C)OC(OC(=O)C)C23C(O)CC(C)C(C)(CCC(=C)C=C)C3C1)C4=CC=C(O)C=C4,en,literal,"[(1S,3R,5S,6aS,7R,8R,10S,10aR)-1,3-diacetyloxy-10-hydroxy-7,8-dimethyl-7-(3-methylidenepent-4-enyl)-1,3,5,6,6a,8,9,10-octahydrobenzo[d][2]benzofuran-5-yl] 4-hydroxybenzoate",literal,10.1021/NP0005006,,,,,literal,726061-1
249,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105381399,literal,Parinari sprucei,literal,ZQDCCEOTGNGKDP-QPFXPCNISA-N,literal,OCC1OC(OCC2(O)CC34CCC5C(C)(C)CCC(O)C5(C)C4CCC2C3)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2-[[(1S,4R,8R,9R,10R,13R,14R)-8,14-dihydroxy-5,5,9-trimethyl-14-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1055/S-2004-827155,,,,,literal,727170-1
250,uri,http://www.wikidata.org/entity/Q15353808,uri,http://www.wikidata.org/entity/Q23058965,literal,Licania apetala,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.1016/S0305-1978(01)00089-8,literal,17650-84-9,literal,CHEMBL498879,literal,139707-2
251,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q27095533,literal,Acioa longipendula,literal,UWHZIFQPPBDJPM-FPLPWBNLSA-N,literal,CCCCCCC=CCCCCCCCCCC(=O)O,en,literal,cis-vaccenic acid,literal,10.1007/BF02663764,literal,506-17-2,literal,CHEMBL1236642,literal,77141742-1
252,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q27117708,literal,Chrysobalanus icaco,literal,CUXYLFPMQMFGPL-UHFFFAOYSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,"9,11,13-octadecatrienoic acid",literal,10.1016/0009-3084(67)90012-6,literal,13296-76-9,,,literal,722181-1
253,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q1907191,literal,Licania cariae,literal,MDZKJHQSJHYOHJ-LLICELPBSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,en,literal,maslinic acid,literal,10.14264/UQL.2014.538,literal,4373-41-5,literal,CHEMBL201515,literal,305697-2
254,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q105311365,literal,Licania cariae,literal,WRLBRIWXGBKVHQ-LKAYSPLXSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OCC(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,en,literal,"3-[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",literal,10.1016/0031-6865(96)00010-6,,,,,literal,305697-2
255,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q121802,literal,Chrysobalanus icaco,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1007/S10600-011-9953-X,literal,19044-06-5,,,literal,722181-1
256,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105328768,literal,Parinari sprucei,literal,XIVUZYPXFVQYPC-DIBRSVBWSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(C)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6R,8R,11R,12R)-5-hydroxy-2,6,12-trimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1055/S-2004-827155,,,,,literal,727170-1
257,uri,http://www.wikidata.org/entity/Q15370287,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari anamensis,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,727072-1
258,uri,http://www.wikidata.org/entity/Q15370327,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari oblongifolia,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,727147-1
259,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q15411029,literal,Moquilea pyrifolia,literal,ASOIXDIITRKTOX-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O,en,literal,hypolaetin,literal,10.1016/0031-6865(96)00009-X,literal,27696-41-9,literal,CHEMBL1829395,literal,164227-2
260,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q27106432,literal,Parinari sprucei,literal,MRBLTWPEPGRXQN-INIPNLRTSA-N,literal,CC12CCCC(C1CCC34C2CCC(C3)C(C4)(CO)O)(C)C(=O)O,en,literal,Diterpenoid SP-II,literal,10.1055/S-2004-827155,literal,3301-61-9,,,literal,727170-1
261,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q82076455,literal,Couepia paraensis,literal,LTVYEBXCAHVDNQ-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C(=C(C(=C2O1)C)OC)OC)O,en,literal,"5-hydroxy-6,7-dimethoxy-2,8-dimethylchromen-4-one",literal,10.1016/0031-9422(82)80167-2,literal,84782-35-4,,,literal,722782-1
262,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q82076455,literal,Couepia paraensis,literal,LTVYEBXCAHVDNQ-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C(=C(C(=C2O1)C)OC)OC)O,en,literal,"5-hydroxy-6,7-dimethoxy-2,8-dimethylchromen-4-one",literal,10.1021/NP50025A019,literal,84782-35-4,,,literal,722782-1
263,uri,http://www.wikidata.org/entity/Q15369140,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari capensis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727084-1
264,uri,http://www.wikidata.org/entity/Q15369232,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari cardiophylla,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183226-2
265,uri,http://www.wikidata.org/entity/Q15369315,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari chocoensis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183227-2
266,uri,http://www.wikidata.org/entity/Q15369368,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari congensis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727088-1
267,uri,http://www.wikidata.org/entity/Q15369454,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari congolana,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727090-1
268,uri,http://www.wikidata.org/entity/Q15369711,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari klugii,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183235-2
269,uri,http://www.wikidata.org/entity/Q15369897,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari littoralis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183239-2
270,uri,http://www.wikidata.org/entity/Q15369954,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari maguirei,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183241-2
271,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari montana,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727140-1
272,uri,http://www.wikidata.org/entity/Q15370327,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari oblongifolia,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727147-1
273,uri,http://www.wikidata.org/entity/Q15370397,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari obtusifolia,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727148-1
274,uri,http://www.wikidata.org/entity/Q15370478,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari occidentalis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183244-2
275,uri,http://www.wikidata.org/entity/Q15370558,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari pachyphylla,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183245-2
276,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q82971975,literal,Chrysobalanus icaco,literal,WQBNGXOJBVBQKP-SUIOEDAWSA-N,literal,O=C(O)C1(C)CCCC2(C)C1CCC34C(=O)C(=C)C(CCC32)C4,en,literal,15-Oxokaur-16-en-18-oic acid,literal,10.1002/CHIN.199136246,literal,6620-00-4,,,literal,722181-1
277,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q76506686,literal,Licania densiflora,literal,OVDFVZLTXMMPDE-ZDUSSCGKSA-N,literal,O=C1C=2C(O)=CC(O)=C(O)C2OC(C3=CC=C(OC)C=C3)C1,en,literal,"5,7,8-Trihydroxy-4'-methoxyflavanone",literal,10.1016/S0031-9422(99)00187-9,,,,,literal,139754-2
278,uri,http://www.wikidata.org/entity/Q15385417,uri,http://www.wikidata.org/entity/Q72479982,literal,Atuna racemosa,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,en,literal,(+)-gallocatechin,literal,10.1055/S-2006-957506,literal,970-73-0,,,literal,822142-1
279,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q6948223,literal,Moquilea pyrifolia,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,en,literal,Myricitrin,literal,10.1016/0031-6865(96)00009-X,literal,17912-87-7,literal,CHEMBL454576,literal,164227-2
280,uri,http://www.wikidata.org/entity/Q15369140,uri,http://www.wikidata.org/entity/Q6948223,literal,Parinari capensis,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,en,literal,Myricitrin,literal,10.2307/2806097,literal,17912-87-7,literal,CHEMBL454576,literal,727084-1
281,uri,http://www.wikidata.org/entity/Q15369454,uri,http://www.wikidata.org/entity/Q6948223,literal,Parinari congolana,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,en,literal,Myricitrin,literal,10.2307/2806097,literal,17912-87-7,literal,CHEMBL454576,literal,727090-1
