,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structure_cas.type,structure_cas,chembl_id.type,chembl_id
291,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105158729,literal,Stemona aphylla,literal,LXAQGNNSRKLTLE-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCCN(CCC3)C5C4C2C,en,literal,"4-Methoxy-3-methyl-5-(12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene)furan-2-one",literal,10.1021/NP020612S,literal,821981-1,,,,
292,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105158729,literal,Stemona curtisii,literal,LXAQGNNSRKLTLE-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCCN(CCC3)C5C4C2C,en,literal,"4-Methoxy-3-methyl-5-(12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene)furan-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
293,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1021/NP0105073,literal,742815-1,literal,162411-68-9,,
294,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1248/CPB.15.768,literal,742815-1,literal,162411-68-9,,
295,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1021/NP070651+,literal,742815-1,literal,162411-68-9,,
296,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1055/S-2003-45100,literal,742815-1,literal,162411-68-9,,
297,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1021/NP0504154,literal,742815-1,literal,162411-68-9,,
298,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,742815-1,literal,162411-68-9,,
299,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1016/0031-9422(94)00655-D,literal,742815-1,literal,162411-68-9,,
300,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona tuberosa,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,literal,162411-68-9,,
301,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105159338,literal,Stemona kerrii,literal,LYIJNQRHPPKDTF-LMNBOPHZSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(=O)CCC4C3C2C,en,literal,Isosaxorumamide,literal,10.1021/NP070099O,literal,821988-1,,,,
302,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105188187,literal,Stemona curtisii,literal,NZKVEHYEBCHMPJ-XPORZQOISA-N,literal,O=C1OC23OC4CCCN(CCC2)C4C3C1C,en,literal,"(1R,9S,10R,11R,12S)-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
303,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105170338,literal,Stemona aphylla,literal,MQYIKLXMSSMGLX-LJIZCISZSA-N,literal,O=C1OC(CC1C)CC(C)C2CCCCN3CCCC32,en,literal,Stemaphylline,literal,10.1021/NP070099O.S001,literal,821981-1,,,,
304,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105170338,literal,Stemona aphylla,literal,MQYIKLXMSSMGLX-LJIZCISZSA-N,literal,O=C1OC(CC1C)CC(C)C2CCCCN3CCCC32,en,literal,Stemaphylline,literal,10.1021/NP900030Y,literal,821981-1,,,,
305,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105170338,literal,Stemona aphylla,literal,MQYIKLXMSSMGLX-LJIZCISZSA-N,literal,O=C1OC(CC1C)CC(C)C2CCCCN3CCCC32,en,literal,Stemaphylline,literal,10.1021/NP070099O,literal,821981-1,,,,
306,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1248/CPB.15.768,literal,742815-1,,,,
307,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1021/NP070651+,literal,742815-1,,,,
308,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1055/S-2003-45100,literal,742815-1,,,,
309,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1021/NP0504154,literal,742815-1,,,,
310,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1016/S0040-4020(02)00678-6,literal,742815-1,,,,
311,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona tuberosa,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
312,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105219619,literal,Stemona tuberosa,literal,QFKRHRIRDDHCRT-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC=2C=CC=CC2OC,en,literal,5-Methoxy-3-[2-(2-methoxyphenyl)ethyl]-2-methylphenol,literal,10.1016/0031-9422(94)00655-D,literal,742815-1,,,,
313,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105189471,literal,Stemona pierrei,literal,OCNRSGCLTQHHRD-BQYQJAHWSA-N,literal,OC1=CC(C=CC=2C=CC=CC2)=CC(O)=C1C,en,literal,"2-methyl-5-[(1E)-2-phenylethenyl]benzene-1,3-diol",literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,,,,
314,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105212595,literal,Stemona tuberosa,literal,POQHFALZNYMCBA-CWHSMJNRSA-N,literal,O=C1OC2(OC3C(=O)CCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,"(1R,2R,3S,4R,6S,11S)-3-ethyl-3'-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]spiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',7-dione",literal,10.1002/HLCA.200900124,literal,742815-1,,,,
315,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105217310,literal,Stemona japonica,literal,QAAYWVNRGVTWRB-URHJFWJQSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2S)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-yl]-2H-furan-5-one",literal,10.1021/NP070427K,literal,742806-1,,,,
316,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105217310,literal,Stemona curtisii,literal,QAAYWVNRGVTWRB-URHJFWJQSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2S)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-yl]-2H-furan-5-one",literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
317,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105225754,literal,Stemona pierrei,literal,QQDAIOAKEGCALE-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(O)C(=C(OC)C=C3CCC2C1OC)C,en,literal,stemanthrene B,literal,10.1021/NP0497043,literal,821994-1,,,,
318,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105190265,literal,Stemona pierrei,literal,OEGNRAQRMQPIAM-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C(=C3CCC2C1OC)C)C,en,literal,stemanthrene C,literal,10.1021/NP0497043,literal,821994-1,,,,
319,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105190265,literal,Stemona pierrei,literal,OEGNRAQRMQPIAM-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C(=C3CCC2C1OC)C)C,en,literal,stemanthrene C,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,,,,
320,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105210019,literal,Stemona kerrii,literal,PJKJIJIZWMVHLU-RMOZDFTMSA-N,literal,O=C1OC23OC4CCC(N(CCC2)C4C3C1C)C(O)CC,en,literal,Oxystemokerrilactone,literal,10.1021/NP070099O,literal,821988-1,,,,
321,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105202138,literal,Stemona japonica,literal,OWMYSJJZAWEDSL-OACUIUPYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CC4OC5CC(N(C4)C5CCCC)C3C2C,en,literal,"(5Z)-5-[(1S,3S,4R,5R,10R,13R)-13-butyl-5-methyl-7,14-dioxa-12-azatetracyclo[8.3.1.03,12.04,8]tetradec-8-en-6-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP070427K,literal,742806-1,,,,
322,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona pierrei,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1021/NP0105073,literal,821994-1,literal,162411-68-9,,
323,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105153682,literal,Stemona pierrei,literal,LLRJCKLNDNKRTF-UHFFFAOYSA-N,literal,OC=1C=C(C=C(O)C1C)CCC=2C=CC=CC2OC,en,literal,Stilbostemin D,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,literal,162411-68-9,,
324,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105217310,literal,Stemona kerrii,literal,QAAYWVNRGVTWRB-URHJFWJQSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2S)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-yl]-2H-furan-5-one",literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
325,uri,http://www.wikidata.org/entity/Q15542623,uri,http://www.wikidata.org/entity/Q105153691,literal,Stemona burkillii,literal,LLRUDQNWYFSTOW-CAZJVSHWSA-N,literal,O=C1OC(=CC(C)C2C3N4CCC5C2(O)OC(C3)C45CCCC)C(OC)=C1C,en,literal,Stemoburkilline,literal,10.1021/NP049791Z,literal,742801-1,,,,
326,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105142467,literal,Stemona kerrii,literal,KLADGQYNEYECIT-CBGPKJLQSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC,en,literal,"(5E)-5-[(1S,2R,3S,11S)-11-[(1R)-1-hydroxypropyl]-3-methyl-5-oxa-10-azatricyclo[8.4.0.02,6]tetradec-6-en-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
327,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105220751,literal,Stemona aphylla,literal,QGXCOFHVNRDDGS-BVUBDWEXSA-N,literal,O=C1OC(C=C1C)CC(C)C2CCCCN3CCCC32,en,literal,"(2S)-2-[(2R)-2-[(9R,9aS)-2,3,5,6,7,8,9,9a-octahydro-1H-pyrrolo[1,2-a]azepin-9-yl]propyl]-4-methyl-2H-furan-5-one",literal,10.1021/NP900030Y,literal,821981-1,,,,
328,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105224878,literal,Stemona japonica,literal,QOGDMMIESMJKJI-HCBUYMGTSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3CCCN4CCCC4C3C2C,en,literal,Neostemonine,literal,10.1016/S0031-9422(00)89559-X,literal,742806-1,,,,
329,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
330,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1021/NP070651+,literal,742815-1,,,,
331,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1055/S-2003-45100,literal,742815-1,,,,
332,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1021/NP0504154,literal,742815-1,,,,
333,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,742815-1,,,,
334,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona tuberosa,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
335,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105202137,literal,Stemona japonica,literal,OWMYSJJZAWEDSL-KKFIABLWSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CC4OC5CC(N(C4)C5CCCC)C3C2C,en,literal,"(5E)-5-[(1S,3S,4R,5S,10R,13R)-13-butyl-5-methyl-7,14-dioxa-12-azatetracyclo[8.3.1.03,12.04,8]tetradec-8-en-6-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP070427K,literal,742806-1,,,,
336,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105142468,literal,Stemona kerrii,literal,KLADGQYNEYECIT-HRNNGTMRSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC,en,literal,"(5E)-5-[(1S,2R,3S,11R)-11-[(1R)-1-hydroxypropyl]-3-methyl-5-oxa-10-azatricyclo[8.4.0.02,6]tetradec-6-en-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
337,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105142468,literal,Stemona kerrii,literal,KLADGQYNEYECIT-HRNNGTMRSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC,en,literal,"(5E)-5-[(1S,2R,3S,11R)-11-[(1R)-1-hydroxypropyl]-3-methyl-5-oxa-10-azatricyclo[8.4.0.02,6]tetradec-6-en-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,821988-1,,,,
338,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105142468,literal,Stemona kerrii,literal,KLADGQYNEYECIT-HRNNGTMRSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC,en,literal,"(5E)-5-[(1S,2R,3S,11R)-11-[(1R)-1-hydroxypropyl]-3-methyl-5-oxa-10-azatricyclo[8.4.0.02,6]tetradec-6-en-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP2004374,literal,821988-1,,,,
339,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105142468,literal,Stemona kerrii,literal,KLADGQYNEYECIT-HRNNGTMRSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC,en,literal,"(5E)-5-[(1S,2R,3S,11R)-11-[(1R)-1-hydroxypropyl]-3-methyl-5-oxa-10-azatricyclo[8.4.0.02,6]tetradec-6-en-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP070099O,literal,821988-1,,,,
340,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105142345,literal,Stemona tuberosa,literal,KKSONBBSOWYZHQ-UHFFFAOYSA-N,literal,O=C1OC2(OC3CCCN4C(=CC=C4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,"3-Ethyl-3'-methyl-11-(4-methyl-5-oxooxolan-2-yl)spiro[5-oxa-10-azatricyclo[8.3.0.02,6]trideca-1(13),11-diene-4,5'-furan]-2'-one",literal,10.1021/NP0505317,literal,742815-1,,,,
341,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105215630,literal,Stemona curtisii,literal,PVVXZVZMHFPXJR-IJFFTIOTSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3CCCN4C(CC(O)C4C3C2C)C5OC(=O)C(C)C5,en,literal,"(5E)-5-[(1R,2R,3S,6R,11S,13R)-13-hydroxy-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
342,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q105209509,literal,Stemona aphylla,literal,PIGOWTVLTFOGSR-RPSTWBSGSA-N,literal,O=C1OC(CC1C)CC(C)C2CCCC[N+]3([O-])CCCC23,en,literal,"(3R,5S)-5-[(2R)-2-[(4R,9R,9aS)-4-oxido-2,3,5,6,7,8,9,9a-octahydro-1H-pyrrolo[1,2-a]azepin-4-ium-9-yl]propyl]-3-methyloxolan-2-one",literal,10.1021/NP900030Y,literal,821981-1,,,,
343,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105217307,literal,Stemona japonica,literal,QAAYWVNRGVTWRB-PMVIMNEFSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2R)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-yl]-2H-furan-5-one",literal,10.1021/NP070427K,literal,742806-1,,,,
344,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105184303,literal,Stemona japonica,literal,NRAYVMDGNDSGJU-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,"10-Ethyl-1-hydroxy-14-methyl-3-(4-methyl-5-oxooxolan-2-yl)-12-oxa-4-azatetracyclo[7.6.1.04,16.011,15]hexadec-9(16)-en-13-one",literal,10.1016/S0040-4020(02)00678-6,literal,742806-1,,,,
345,uri,http://www.wikidata.org/entity/Q15472140,uri,http://www.wikidata.org/entity/Q105217310,literal,Stemona cochinchinensis,literal,QAAYWVNRGVTWRB-URHJFWJQSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2S)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-yl]-2H-furan-5-one",literal,10.1016/S0031-9422(03)00332-7,literal,821984-1,,,,
346,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105216384,literal,Stemona kerrii,literal,PXTQVJAGAFWQEI-BYQYYYTHSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCCC4C3C2C)C5OC(=O)C(C)C5,en,literal,"(2R)-4-methyl-2-[(1S,2R,3S,4S,6R,11S)-3-methyl-11-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-5-oxa-10-azatricyclo[8.4.0.02,6]tetradecan-4-yl]-2H-furan-5-one",literal,10.1021/NP070099O,literal,821988-1,,,,
347,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona pierrei,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1021/NP0497043,literal,821994-1,,,,
348,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q105164468,literal,Stemona pierrei,literal,MIBIOCIGEBKGGP-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C(=C(O)C=C3CCC2C1OC)C,en,literal,"1,5-Dimethoxy-6-methyl-9,10-dihydrophenanthrene-2,7-diol",literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,,,,
349,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105158726,literal,Stemona curtisii,literal,LXAQGNNSRKLTLE-PPBHGVCISA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCCN(CCC3)C5C4C2C,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,9R,10R,11R,12S)-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]furan-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
350,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105158726,literal,Stemona curtisii,literal,LXAQGNNSRKLTLE-PPBHGVCISA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCCN(CCC3)C5C4C2C,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,9R,10R,11R,12S)-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]furan-2-one",literal,10.1021/NP034066U,literal,742802-1,,,,
351,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105158726,literal,Stemona curtisii,literal,LXAQGNNSRKLTLE-PPBHGVCISA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCCN(CCC3)C5C4C2C,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,9R,10R,11R,12S)-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]furan-2-one",literal,10.1021/NP020612S,literal,742802-1,,,,
