,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
544,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105348357,literal,Vateria indica,literal,YHCLTZGAGCGGQE-MTSSHPIASA-N,literal,O=C1C=CC(C=C1)=C2C=3C(O)=CC(O)=CC3C4C=5C(OC4C6=CC=C(O)C=C6)=CC(O)=CC5C2C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321552-1,literal,Q105348357,literal,10.1248/CPB.58.1369,,,,,
545,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105352520,literal,Shorea hemsleyana,literal,YQQUILZPDYJDQJ-KGDQSQJYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321303-1,literal,hopeaphenol,literal,10.1248/CPB.48.1001,en,literal,17912-85-5,,
546,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q105352520,literal,Vatica albiramis,literal,YQQUILZPDYJDQJ-KGDQSQJYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321586-1,literal,hopeaphenol,literal,10.1021/NP1002675,en,literal,17912-85-5,,
547,uri,http://www.wikidata.org/entity/Q17573087,uri,http://www.wikidata.org/entity/Q105352520,literal,Shorea pinanga,literal,YQQUILZPDYJDQJ-KGDQSQJYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321404-1,literal,hopeaphenol,literal,10.1080/14786410600761235,en,literal,17912-85-5,,
548,uri,http://www.wikidata.org/entity/Q2998630,uri,http://www.wikidata.org/entity/Q105378760,literal,Cotylelobium lanceolatum,literal,ZKVAIORTZTYFSI-VGBJTSDXSA-N,literal,O=C1C=2C=C(O)C=C(O)C2C(C3=CC=C(O)C=C3)C4C=5C1=C(O)C=C(O)C5C(C=6C=C(O)C=C(O)C6)C4C7=CC=C(O)C=C7,literal,320614-1,literal,Cotylelophenol F,literal,10.3987/COM-06-10769,en,,,,
549,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105352520,literal,Hopea utilis,literal,YQQUILZPDYJDQJ-KGDQSQJYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321019-1,literal,hopeaphenol,literal,10.1248/CPB.49.785,en,literal,17912-85-5,,
550,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q105305943,literal,Vatica albiramis,literal,WHWCWNQIRQFICJ-ZILCAESVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(OC4OC(CO)C(O)C(O)C4O)=CC(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C%10C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C(C7=C8%10)C6C%13=CC=C(O)C=C%13,literal,321586-1,literal,Q105305943,literal,10.1021/NP1002675,,,,,
551,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105290067,literal,Vateria indica,literal,VOANMQWFRWOKSM-VCEXAHOOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321552-1,literal,"(1S,2R,3R,9S,10S,17S)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.0⁴,¹⁸.0⁷,¹⁹.0¹¹,¹⁶]nonadeca-4,6,11,13,15,18-hexaene-5,13,15-triol",literal,10.1016/S0040-4020(03)00024-3,en,,,,
552,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105290065,literal,Hopea utilis,literal,VOANMQWFRWOKSM-RYQKNXBQSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321019-1,literal,"(1R,2R,3S,9R,10R,17R)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.04,18.07,19.011,16]nonadeca-4(18),5,7(19),11(16),12,14-hexaene-5,13,15-triol",literal,10.1248/CPB.49.785,en,,,,
553,uri,http://www.wikidata.org/entity/Q17572535,uri,http://www.wikidata.org/entity/Q105352512,literal,Vatica oblongifolia,literal,YQQUILZPDYJDQJ-CMUHVXPYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321679-1,literal,isohopeaphenol A,literal,10.1021/NP020198W,en,,,,
554,uri,http://www.wikidata.org/entity/Q5899753,uri,http://www.wikidata.org/entity/Q105352531,literal,Hopea hainanensis,literal,YQQUILZPDYJDQJ-XIAOQYSLSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,320907-1,literal,Q105352531,literal,10.1002/HLCA.200590234,,,,,
555,uri,http://www.wikidata.org/entity/Q5490783,uri,http://www.wikidata.org/entity/Q105351450,literal,Shorea seminis,literal,YOPYGGKAYWMQAB-KCZOMRKASA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C(C=3OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C(O)C5)C23)C6OC(CO)C(O)C(O)C6O,literal,321444-1,literal,"(2R,3S,4S,5R,6S)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-7-yl]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/S0367-326X(02)00179-X,en,,,,
556,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105305942,literal,Vateria indica,literal,WHWCWNQIRQFICJ-YNTSJXIYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(OC4OC(CO)C(O)C(O)C4O)=CC(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C%10C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C(C7=C8%10)C6C%13=CC=C(O)C=C%13,literal,321552-1,literal,Q105305942,literal,10.1016/S0040-4020(03)00024-3,,,,,
557,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105325242,literal,Upuna borneensis,literal,XCMFBKLVWLEDKB-PNXONGGFSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=C3C2C4=CC(O)=C5OC(C6=CC=C(O)C=C6)C(C=7C=C(O)C=C(O)C7)C5=C4)C8OC9=CC(O)=C%10C(=C9C8C=%11C=C(O)C=C(O)C%11)C%12C(C%13=CC=C(O)C=C%13)C%14=C(O)C=C%15OC(C%16=CC=C(O)C=C%16)C(C=%17C=C(O)C=C(O)C%17)C%15=C%14C%10C%12C%18=CC=C(O)C=C%18,literal,321540-1,literal,Q105325242,literal,10.3987/COM-03-9917,,,,,
558,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q105309288,literal,Vatica cinerea,literal,WNTCMDLOMSFFPE-GXBJFGSMSA-N,literal,O=C(C=CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC54CC35CCC12C)C,literal,321612-1,literal,3beta-Hydroxy-27-norcycloarta-23-ene-25-one,literal,10.1021/NP020379Y,en,literal,132943-49-8,,
559,uri,http://www.wikidata.org/entity/Q5485804,uri,http://www.wikidata.org/entity/Q110191410,literal,Hopea chinensis,literal,ZUZLQWJKALVZQT-UHFFFAOYSA-N,literal,O=C1C=2C(O)=CC(O)=CC2C3=C(OC=4C=C5OC(C6=CC=C(O)C=C6)C(C=7C=C(O)C=C(O)C7)C5=C1C43)C=8C=CC(O)=CC8,literal,320865-1,literal,"3-(3,5-Dihydroxyphenyl)-14,16-dihydroxy-4,10-bis(4-hydroxyphenyl)-5,9-dioxapentacyclo[9.7.1.02,6.08,19.012,17]nonadeca-1(19),2(6),7,10,12(17),13,15-heptaen-18-one",literal,10.1002/CHEM.201000230,en,,,,
560,uri,http://www.wikidata.org/entity/Q5479496,uri,http://www.wikidata.org/entity/Q105328955,literal,Stemonoporus kanneliyensis,literal,XJHIULOWFYYKRJ-GRGPHCKVSA-N,literal,OC1=CC=C(C=C1)C=C2C=3C=C(O)C=C(O)C3C(C4=CC=C(O)C=C4)C5C=6C=C(O)C=C(O)C6C7=CC(O)=CC=C7C5C2C=8C=C(O)C=C(O)C8,literal,321498-1,literal,"(1S,14R,15S,22Z,23S)-23-(3,5-dihydroxyphenyl)-15-(4-hydroxyphenyl)-22-[(4-hydroxyphenyl)methylidene]pentacyclo[12.9.0.02,7.08,13.016,21]tricosa-2(7),3,5,8(13),9,11,16(21),17,19-nonaene-5,9,11,17,19-pentol",literal,10.1016/0031-9422(82)85262-X,en,,,,
561,uri,http://www.wikidata.org/entity/Q5479510,uri,http://www.wikidata.org/entity/Q105328955,literal,Stemonoporus oblongifolius,literal,XJHIULOWFYYKRJ-GRGPHCKVSA-N,literal,OC1=CC=C(C=C1)C=C2C=3C=C(O)C=C(O)C3C(C4=CC=C(O)C=C4)C5C=6C=C(O)C=C(O)C6C7=CC(O)=CC=C7C5C2C=8C=C(O)C=C(O)C8,literal,321507-1,literal,"(1S,14R,15S,22Z,23S)-23-(3,5-dihydroxyphenyl)-15-(4-hydroxyphenyl)-22-[(4-hydroxyphenyl)methylidene]pentacyclo[12.9.0.02,7.08,13.016,21]tricosa-2(7),3,5,8(13),9,11,16(21),17,19-nonaene-5,9,11,17,19-pentol",literal,10.1016/0031-9422(82)85262-X,en,,,,
562,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105307926,literal,Upuna borneensis,literal,WLFCHCSOMOVYEL-VAAGQZIMSA-N,literal,O=C(OC1C(OC2=CC(O)=CC(C=CC3=CC=C(O)C=C3)=C2)OC(CO)C(O)C1O)C=CC4=CC=C(O)C(OC)=C4,literal,321540-1,literal,"[(2S,3R,4S,5S,6R)-4,5-dihydroxy-2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",literal,10.1016/J.PHYTOCHEM.2004.06.013,en,,,,
563,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105352511,literal,Vateria indica,literal,YQQUILZPDYJDQJ-BYEDDOOPSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321552-1,literal,Vateriaphenol C,literal,10.1002/HLCA.200890214,en,,,,
564,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q105370907,literal,Vatica cinerea,literal,ZBZKCPGSZOLGGP-LGRMDKJXSA-N,literal,O=C1C(=C2C3C(CCC(C)C2(O)C1)C3(C)C)C,literal,321612-1,literal,1-Hydroxycyclocolorenone,literal,10.1021/NP020379Y,en,,,,
565,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q105290067,literal,Vatica pauciflora,literal,VOANMQWFRWOKSM-VCEXAHOOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321694-1,literal,"(1S,2R,3R,9S,10S,17S)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.0⁴,¹⁸.0⁷,¹⁹.0¹¹,¹⁶]nonadeca-4,6,11,13,15,18-hexaene-5,13,15-triol",literal,10.1016/S0040-4020(03)00730-0,en,,,,
566,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105352528,literal,Vateria indica,literal,YQQUILZPDYJDQJ-VHQOTMCHSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321552-1,literal,Isohopeaphenol,literal,10.1016/S0040-4020(03)00024-3,en,,,,
567,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105313549,literal,Upuna borneensis,literal,WVIWXVGXPNKVDK-NDBGRZHESA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(O)C(=C3C2C=4C=C(O)C=C(O)C4)C5C6=CC(=CC=C6OC5C7=CC=C(O)C=C7)C8OC9=CC(O)=CC%10=C9C8C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C%10O,literal,321540-1,literal,Q105313549,literal,10.1248/CPB.55.1535,,,,,
568,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105290065,literal,Vatica rassak,literal,VOANMQWFRWOKSM-RYQKNXBQSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321701-1,literal,"(1R,2R,3S,9R,10R,17R)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.04,18.07,19.011,16]nonadeca-4(18),5,7(19),11(16),12,14-hexaene-5,13,15-triol",literal,10.1016/S0031-9422(00)00026-1,en,,,,
569,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105352511,literal,Shorea hemsleyana,literal,YQQUILZPDYJDQJ-BYEDDOOPSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321303-1,literal,Vateriaphenol C,literal,10.1248/CPB.48.1001,en,,,,
570,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105366855,literal,Hopea utilis,literal,YWJXCIXBAKGUKZ-WSKMLZEPSA-N,literal,O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO,literal,321019-1,literal,"(2R,3R,4S,4aR,10bS)-3,4,8,10-tetrahydroxy-2-(hydroxymethyl)-9-methoxy-3,4,4a,10b-tetrahydro-2H-pyrano[3,2-c]isochromen-6-one",literal,10.1248/CPB.49.785,en,,,,
571,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105370627,literal,Upuna borneensis,literal,ZBIMPJVCGBNHTP-USVFZQIKSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=CC(=CC=C6OC5C7=CC=C(O)C=C7)C8OC9=CC(O)=CC%10=C9C8C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C%10O,literal,321540-1,literal,Upunaphenol C,literal,10.1248/CPB.53.219,en,,,,
572,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105290066,literal,Vatica rassak,literal,VOANMQWFRWOKSM-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321701-1,literal,"3-[3-(3,5-Dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.04,18.07,19.011,16]nonadeca-4(18),5,7(19),11(16),12,14-hexaene-5,13,15-triol",literal,10.1021/NP020198W,en,,,,
573,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q105352525,literal,Vatica pauciflora,literal,YQQUILZPDYJDQJ-PZPRHIMESA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321694-1,literal,Q105352525,literal,10.1016/S0040-4020(03)00730-0,,,,,
574,uri,http://www.wikidata.org/entity/Q59264291,uri,http://www.wikidata.org/entity/Q15410989,literal,Shorea talura,literal,YQQUILZPDYJDQJ-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2C(C3=CC(=CC4=C3C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C26)O)O)O)C7C(C8=C(C=C(C=C8C9C(OC1=C9C7=CC(=C1)O)C1=CC=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,literal,321467-1,literal,hopeaphenol,literal,10.1248/CPB.48.1001,en,,,,
575,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q15410900,literal,Vatica cinerea,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,321612-1,literal,sitogluside,literal,10.1021/NP020379Y,en,literal,474-58-8,literal,CHEMBL506678
576,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105352528,literal,Shorea hemsleyana,literal,YQQUILZPDYJDQJ-VHQOTMCHSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321303-1,literal,Isohopeaphenol,literal,10.1248/CPB.48.1001,en,,,,
577,uri,http://www.wikidata.org/entity/Q1329912,uri,http://www.wikidata.org/entity/Q105366850,literal,Vatica diospyroides,literal,YWJXCIXBAKGUKZ-SIOUWEMCSA-N,literal,O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO,literal,321621-1,literal,"(2S,3R,4R,4aS,10bR)-3,4,8,10-tetrahydroxy-2-(hydroxymethyl)-9-methoxy-3,4,4a,10b-tetrahydro-2H-pyrano[3,2-c]isochromen-6-one",literal,10.1021/JO9902087,en,,,,
578,uri,http://www.wikidata.org/entity/Q1595821,uri,http://www.wikidata.org/entity/Q15410989,literal,Hopea parviflora,literal,YQQUILZPDYJDQJ-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2C(C3=CC(=CC4=C3C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C26)O)O)O)C7C(C8=C(C=C(C=C8C9C(OC1=C9C7=CC(=C1)O)C1=CC=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,literal,320970-1,literal,hopeaphenol,literal,10.1016/S0031-9422(00)86076-8,en,,,,
579,uri,http://www.wikidata.org/entity/Q1323771,uri,http://www.wikidata.org/entity/Q105366856,literal,Vatica affinis,literal,YWJXCIXBAKGUKZ-ZTLAVUEVSA-N,literal,O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO,literal,321584-1,literal,"(2R,3R,4S,4aR,10bR)-3,4,8,10-tetrahydroxy-2-(hydroxymethyl)-9-methoxy-3,4,4a,10b-tetrahydro-2H-pyrano[3,2-c]isochromen-6-one",literal,10.1039/P19850000159,en,,,,
580,uri,http://www.wikidata.org/entity/Q5490642,uri,http://www.wikidata.org/entity/Q105373814,literal,Shorea longisperma,literal,ZEXIWGOYGIHKOL-WSAHZAGVSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C4CCC5(C)CC=C(C)C(C)C5C4CCC32)C1(C)C)C,literal,321336-1,literal,"[(3S,4aS,6aS,6aS,6bR,8aS,12S,12aR,14aR,14bR)-4,4,6a,8a,11,12,14b-heptamethyl-1,2,3,4a,5,6,6a,6b,7,8,9,12,12a,13,14,14a-hexadecahydropicen-3-yl] acetate",literal,10.1071/CH9722003,en,,,,
581,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q27145775,literal,Vateria indica,literal,FQWLMRXWKZGLFI-BQYFGGCBSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC3=C2C(C(O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O)O,literal,321552-1,literal,(+)-ε-viniferin,literal,10.1016/S0040-4020(03)00024-3,en,literal,129170-22-5,literal,CHEMBL498439
582,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q419726,literal,Vatica cinerea,literal,FVWJYYTZTCVBKE-ROUWMTJPSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,literal,321612-1,literal,betulin,literal,10.1021/NP020379Y,en,literal,473-98-3,literal,CHEMBL23236
583,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q27135237,literal,Vatica pauciflora,literal,YQQUILZPDYJDQJ-RNDSKEHMSA-N,literal,C1=CC(=CC=C1C2C(C3=CC(=CC4=C3C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C26)O)O)O)C7C(C8=C(C=C(C=C8C9C(OC1=C9C7=CC(=C1)O)C1=CC=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,literal,321694-1,literal,nepalensinol F,literal,10.1016/S0040-4020(03)00730-0,en,,,,
584,uri,http://www.wikidata.org/entity/Q5479034,uri,http://www.wikidata.org/entity/Q427956,literal,Shorea maxwelliana,literal,LRBQNJMCXXYXIU-PPKXGCFTSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OCC3C(C(C(C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,literal,321353-1,literal,tannic acid,literal,10.1007/BF01403099,en,literal,1401-55-4,literal,CHEMBL506247
585,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q27116575,literal,Vatica cinerea,literal,OOTXFYSZXCPMPG-BMYLZFHVSA-N,literal,CC1CCC2(CCC3(C(C2C1C)CCC4C3(CCC5C4(CCCC5(C)C)C)C)C)C,literal,321612-1,literal,ursane,literal,10.1021/NP020379Y,en,,,,
586,uri,http://www.wikidata.org/entity/Q3029271,uri,http://www.wikidata.org/entity/Q15478109,literal,Dipterocarpus hispidus,literal,JXSVIVRDWWRQRT-UYDOISQJSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,literal,320692-1,literal,asiatic acid,literal,10.1016/0031-9422(75)83122-0,en,literal,464-92-6,literal,CHEMBL404313
587,uri,http://www.wikidata.org/entity/Q3555021,uri,http://www.wikidata.org/entity/Q27106225,literal,Vateria copallifera,literal,WJBCPQVBWGTJNA-GUOLYAGMSA-N,literal,C1=CC(=CC=C1C2C3C(C4=CC(=CC(=C24)O)O)C(=C(C(C5=C(C=C(C=C35)O)O)C6=CC=C(C=C6)O)C7=CC(=CC(=C7)O)O)C8=CC=C(C=C8)O)O,literal,321546-1,literal,Copalliferol B,literal,10.1016/S0031-9422(00)81323-0,en,literal,104380-52-1,,
588,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q27452689,literal,Upuna borneensis,literal,NHYFNLFVNSLRES-YNVKLIFMSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC3=C2C(C(O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)OC6C(C(C(C(O6)CO)O)O)O)O,literal,321540-1,literal,"(2s,3s)-3-(3,5-Dihydroxyphenyl)-2-(4-Hydroxyphenyl)-4-[(E)-2-(4-Hydroxyphenyl)ethenyl]-2,3-Dihydro-1-Benzofuran-6-Yl Beta-D-Glucopyranoside",literal,10.1002/HLCA.200490293,en,,,literal,CHEMBL1082598
