,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
948,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q63398496,literal,Betula pubescens,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/0305-1978(94)00092-U,,,,,literal,295185-1
949,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q63398496,literal,Betula pubescens,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/S0021-9673(97)00900-X,,,,,literal,295185-1
950,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q72493943,literal,Betula dahurica,literal,BTXWOKJOAGWCSN-JBYJGCOVSA-N,literal,O=C(OC)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,en,literal,Methyl oleanolate,literal,10.1007/BF00574230,literal,1724-17-0,,,literal,30256350-2
951,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q72497776,literal,Betula ermanii,literal,RIXNFYQZWDGQAE-DFHVBEEKSA-N,literal,O=C(OC1CCC2(C)C3CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC4(C)C3(C)CCC2C1(C)C)C,en,literal,Oleanolic acid 3-acetate,literal,10.1007/BF00597825,literal,4339-72-4,,,literal,295076-1
952,uri,http://www.wikidata.org/entity/Q2245737,uri,http://www.wikidata.org/entity/Q5242815,literal,Betula oycoviensis,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,hyperoside,literal,10.5586/ASBP.1982.038,literal,482-36-0,,,literal,295165-1
953,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q63398496,literal,Betula pendula,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/0021-9673(95)00765-2,,,,,literal,295174-1
954,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q63398496,literal,Betula pendula,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/S0021-9673(97)00900-X,,,,,literal,295174-1
955,uri,http://www.wikidata.org/entity/Q1510231,uri,http://www.wikidata.org/entity/Q5150958,literal,Betula nigra,literal,SUNUQCQIFHHEOW-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C(=C3)OC)OC)OC)O,en,literal,combretol,literal,10.1016/S0031-9422(00)86851-X,,,literal,CHEMBL518300,literal,295155-1
956,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q48837901,literal,Betula pubescens,literal,PZZRDJXEMZMZFD-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,guaijaverin,literal,10.1016/S0305-1978(97)00032-X,literal,22255-13-6,,,literal,295185-1
957,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q48837901,literal,Betula pubescens,literal,PZZRDJXEMZMZFD-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,guaijaverin,literal,10.1016/0305-1978(94)00092-U,literal,22255-13-6,,,literal,295185-1
958,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q48837901,literal,Betula pubescens,literal,PZZRDJXEMZMZFD-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,guaijaverin,literal,10.1016/S0021-9673(97)00900-X,literal,22255-13-6,,,literal,295185-1
959,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q72479982,literal,Betula pendula,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,en,literal,(+)-gallocatechin,literal,10.1007/BF00575727,literal,970-73-0,,,literal,295174-1
960,uri,http://www.wikidata.org/entity/Q4085314,uri,http://www.wikidata.org/entity/Q4348644,literal,Betula alnoides,literal,MWMPEAHGUXCSMY-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,en,literal,pentacosanoic acid,literal,10.1016/J.PHYTOL.2011.02.011,literal,506-38-7,,,literal,295031-1
961,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q6871627,literal,Betula pendula,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,en,literal,querciturone,literal,10.1016/0021-9673(95)00765-2,literal,22688-79-5,literal,CHEMBL520546,literal,295174-1
962,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q6871627,literal,Betula pendula,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,en,literal,querciturone,literal,10.1021/NP50048A045,literal,22688-79-5,literal,CHEMBL520546,literal,295174-1
963,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q6871627,literal,Betula pendula,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,en,literal,querciturone,literal,10.1021/JF960168X,literal,22688-79-5,literal,CHEMBL520546,literal,295174-1
964,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q4957954,literal,Alnus glutinosa,literal,IXVMHGVQKLDRKH-KNBKMWSGSA-N,literal,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,en,literal,brassinolide,literal,10.1021/NP50045A033,literal,72962-43-7,,,literal,30036759-2
965,uri,http://www.wikidata.org/entity/Q25243,uri,http://www.wikidata.org/entity/Q7247553,literal,Betula,literal,XFZJEEAOWLFHDH-AVFWISQGSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,en,literal,procyanidin B3,literal,10.1016/0031-9422(89)80370-X,literal,23567-23-9,literal,CHEMBL501490,literal,13475-1
966,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q5059026,literal,Alnus glutinosa,literal,BZXULYMZYPRZOG-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC)O,en,literal,centaureidin,literal,10.1016/0305-1978(91)90099-L,literal,17313-52-9,literal,CHEMBL77552,literal,30036759-2
967,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q5059026,literal,Alnus glutinosa,literal,BZXULYMZYPRZOG-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC)O,en,literal,centaureidin,literal,10.1016/0305-1978(91)90098-K,literal,17313-52-9,literal,CHEMBL77552,literal,30036759-2
968,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q48837901,literal,Betula pendula,literal,PZZRDJXEMZMZFD-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,guaijaverin,literal,10.1021/JF960168X,literal,22255-13-6,,,literal,295174-1
969,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q48837901,literal,Betula pendula,literal,PZZRDJXEMZMZFD-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,guaijaverin,literal,10.1021/JF00035A032,literal,22255-13-6,,,literal,295174-1
970,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q5931085,literal,Alnus glutinosa,literal,ZVOLCUVKHLEPEV-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)O)O)O)O)O)O,en,literal,quercetagetin,literal,10.1016/0305-1978(91)90098-K,literal,90-18-6,literal,CHEMBL413552,literal,30036759-2
971,uri,http://www.wikidata.org/entity/Q469316,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula pumila,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,30003581-2
972,uri,http://www.wikidata.org/entity/Q76971,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula papyrifera,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,32197-2
973,uri,http://www.wikidata.org/entity/Q25243,uri,http://www.wikidata.org/entity/Q76933,literal,Betula,literal,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,literal,CCCCCCO,en,literal,1-hexanol,literal,10.1007/BF02236421,literal,111-27-3,literal,CHEMBL14085,literal,13475-1
974,uri,http://www.wikidata.org/entity/Q1499241,uri,http://www.wikidata.org/entity/Q82944851,literal,Betula alleghaniensis,literal,FBSVHROTXUJUHS-ODLWIBRJSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C(=O)OC)CCC43C)C1(C)C)C,en,literal,Methyl 3-(acetyloxy)lup-20(29)-en-28-oate,literal,10.1016/S0031-9422(00)97169-3,literal,4356-30-3,,,literal,32106-2
975,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula pendula,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0031-9422(00)94995-1,literal,497-78-9,literal,CHEMBL1086682,literal,295174-1
976,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula pendula,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295174-1
977,uri,http://www.wikidata.org/entity/Q84427826,uri,http://www.wikidata.org/entity/Q72515877,literal,Betula dauurica,literal,UQKKDJWFQBNZBJ-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1O)C2OC3=CC(OC4OCC(O)C(O)C4O)=CC(O)=C3CC2O,en,literal,Catechin 7-xyloside,literal,10.1248/CPB.46.166,literal,42830-48-8,,,literal,295071-1
978,uri,http://www.wikidata.org/entity/Q1110521,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula corylifolia,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295063-1
979,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q72515877,literal,Betula pubescens,literal,UQKKDJWFQBNZBJ-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1O)C2OC3=CC(OC4OCC(O)C(O)C4O)=CC(O)=C3CC2O,en,literal,Catechin 7-xyloside,literal,10.1016/J.PHYTOCHEM.2007.05.018,literal,42830-48-8,,,literal,295185-1
980,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q82224184,literal,Alnus glutinosa,literal,LFPHMXIOQBBTSS-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O,en,literal,6-Hydroxykaempferol,literal,10.1016/0305-1978(91)90099-L,literal,4324-55-4,,,literal,30036759-2
981,uri,http://www.wikidata.org/entity/Q844131,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula schmidtii,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295205-1
982,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q9163056,literal,Betula pubescens,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,en,literal,avicularin,literal,10.1016/0021-9673(95)00765-2,literal,572-30-5,literal,CHEMBL471282,literal,295185-1
983,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q9163056,literal,Betula pubescens,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,en,literal,avicularin,literal,10.1016/0305-1978(94)00092-U,literal,572-30-5,literal,CHEMBL471282,literal,295185-1
984,uri,http://www.wikidata.org/entity/Q2900277,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula cordifolia,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,32238-2
985,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula davurica,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,30256350-2
986,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q97349560,literal,Betula platyphylla,literal,NVNUNRUPWXZKAL-YKHKZODKSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C5(C)CCC(C5CCC43C)C(O)(C)C)C1(C)C,en,literal,hydroxyhopanone,literal,10.1021/NP060631S,literal,1981-81-3,,,literal,107857-1
987,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q97349560,literal,Betula platyphylla,literal,NVNUNRUPWXZKAL-YKHKZODKSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C5(C)CCC(C5CCC43C)C(O)(C)C)C1(C)C,en,literal,hydroxyhopanone,literal,10.1248/CPB.44.1033,literal,1981-81-3,,,literal,107857-1
988,uri,http://www.wikidata.org/entity/Q3926712,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula occidentalis,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295159-1
989,uri,http://www.wikidata.org/entity/Q1623892,uri,http://www.wikidata.org/entity/Q74417612,literal,Betula maximowicziana,literal,SBLZVJIHPWRSQQ-HNAYVOBHSA-N,literal,OC1=CC=C(C=C1OC)C2OC3=C(OC)C=C(C=C3C2CO)CCCO,en,literal,"(2S,3R)-dihydrodehydrodiconiferyl alcohol",literal,10.1016/S0031-9422(96)00885-0,literal,28199-69-1,,,literal,295137-1
990,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q7420435,literal,Alnus glutinosa,literal,DWZAJFZEYZIHPO-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC,en,literal,santin,literal,10.1515/ZNB-1971-1121,literal,27782-63-4,literal,CHEMBL161957,literal,30036759-2
991,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q7420435,literal,Betula platyphylla,literal,DWZAJFZEYZIHPO-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC,en,literal,santin,literal,10.1016/S0300-9084(71)80157-8,literal,27782-63-4,literal,CHEMBL161957,literal,107857-1
992,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q7420435,literal,Betula platyphylla,literal,DWZAJFZEYZIHPO-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC,en,literal,santin,literal,10.1016/S0040-4039(01)87456-6,literal,27782-63-4,literal,CHEMBL161957,literal,107857-1
993,uri,http://www.wikidata.org/entity/Q218417,uri,http://www.wikidata.org/entity/Q82977252,literal,Betula glandulosa,literal,PYXFVCFISTUSOO-ZEUDUZSSSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"Dammar-24-ene-3,12,20-triol",literal,10.1007/BF00574205,literal,6892-79-1,,,literal,295091-1
994,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q7420435,literal,Betula ermanii,literal,DWZAJFZEYZIHPO-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC,en,literal,santin,literal,10.1016/S0300-9084(71)80157-8,literal,27782-63-4,literal,CHEMBL161957,literal,295076-1
995,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q7420435,literal,Betula ermanii,literal,DWZAJFZEYZIHPO-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC,en,literal,santin,literal,10.1016/S0040-4039(01)87456-6,literal,27782-63-4,literal,CHEMBL161957,literal,295076-1
996,uri,http://www.wikidata.org/entity/Q2245737,uri,http://www.wikidata.org/entity/Q82944552,literal,Betula oycoviensis,literal,NLZCOTZRUWYPTP-MIUGBVLSSA-N,literal,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(OC)=CC4,en,literal,Tilianin,literal,10.5586/ASBP.1982.038,literal,4291-60-5,,,literal,295165-1
997,uri,http://www.wikidata.org/entity/Q104899518,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula resinifera,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,,
998,uri,http://www.wikidata.org/entity/Q1499241,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula alleghaniensis,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,32106-2
999,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q99374,literal,Betula pubescens,literal,NGSWKAQJJWESNS-ZZXKWVIFSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,en,literal,(E)-p-coumaric acid,literal,10.1016/0305-1978(94)00092-U,literal,501-98-4,literal,CHEMBL66879,literal,295185-1
1000,uri,http://www.wikidata.org/entity/Q9181026,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula obscura,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,77089506-1
1001,uri,http://www.wikidata.org/entity/Q50828139,uri,http://www.wikidata.org/entity/Q82977252,literal,Betula middendorffii,literal,PYXFVCFISTUSOO-ZEUDUZSSSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"Dammar-24-ene-3,12,20-triol",literal,10.1007/BF00568512,literal,6892-79-1,,,literal,295146-1
1002,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q82984096,literal,Betula pubescens,literal,BDCDNTVZSILEOY-SGPCGWDZSA-N,literal,O=C1C(OC2OC(CO)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,Quercetin-3-arabinofuranoside,literal,10.1021/NP50048A045,literal,72581-58-9,,,literal,295185-1
1003,uri,http://www.wikidata.org/entity/Q164258,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula humilis,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295106-1
1004,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q82977252,literal,Betula platyphylla,literal,PYXFVCFISTUSOO-ZEUDUZSSSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"Dammar-24-ene-3,12,20-triol",literal,10.1007/BF00573545,literal,6892-79-1,,,literal,107857-1
1005,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q82977252,literal,Betula platyphylla,literal,PYXFVCFISTUSOO-ZEUDUZSSSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"Dammar-24-ene-3,12,20-triol",literal,10.1007/BF00567286,literal,6892-79-1,,,literal,107857-1
1006,uri,http://www.wikidata.org/entity/Q2589452,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula neoalaskana,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,32182-2
1007,uri,http://www.wikidata.org/entity/Q4085314,uri,http://www.wikidata.org/entity/Q748200,literal,Betula alnoides,literal,URFCJEUYXNAHFI-UHFFFAOYSA-N,literal,O=C2c3c(OC(c1ccccc1)C2)cc(O)cc3O,en,literal,"5,7-dihydroxyflavanone",literal,10.1016/S0040-4039(01)87456-6,,,literal,CHEMBL399910,literal,295031-1
1008,uri,http://www.wikidata.org/entity/Q218417,uri,http://www.wikidata.org/entity/Q7321115,literal,Betula glandulosa,literal,KLLYDTMVSVIJEH-YYMOATHLSA-N,literal,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O,en,literal,rhododendrin,literal,10.1016/S0305-1978(97)83745-3,literal,497-78-9,literal,CHEMBL1086682,literal,295091-1
1009,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q72515877,literal,Betula ermanii,literal,UQKKDJWFQBNZBJ-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1O)C2OC3=CC(OC4OCC(O)C(O)C4O)=CC(O)=C3CC2O,en,literal,Catechin 7-xyloside,literal,10.1016/J.PHYTOCHEM.2007.05.018,literal,42830-48-8,,,literal,295076-1
1010,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q76512483,literal,Betula platyphylla,literal,GIKJADRKBZHVCY-DUXPYHPUSA-N,literal,O=C(C=CCCC1=CC=C(O)C=C1)CCC2=CC=C(O)C=C2,en,literal,"(E)-1,7-bis(4-hydroxyphenyl)hept-4-en-3-one",literal,10.1016/J.BMCL.2010.03.053,,,,,literal,107857-1
1011,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q7404463,literal,Betula platyphylla,literal,ILRCGYURZSFMEG-RKQHYHRCSA-N,literal,C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O,en,literal,salidroside,literal,10.1007/BF00833499,literal,10338-51-9,literal,CHEMBL465208,literal,107857-1
1012,uri,http://www.wikidata.org/entity/Q164258,uri,http://www.wikidata.org/entity/Q82977252,literal,Betula humilis,literal,PYXFVCFISTUSOO-ZEUDUZSSSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"Dammar-24-ene-3,12,20-triol",literal,10.1007/BF00573545,literal,6892-79-1,,,literal,295106-1
