,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
4087,uri,http://www.wikidata.org/entity/Q886411,uri,http://www.wikidata.org/entity/Q82231774,literal,Hypericum androsaemum,literal,CCEBJWKUMKKCDF-UHFFFAOYSA-N,literal,C1=CC(=C(C2=C1C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,433187-1,literal,5084-31-1,en,literal,"1,3,5,6-tetrahydroxyxanthone",literal,10.1248/CPB.52.866,,
4088,uri,http://www.wikidata.org/entity/Q157977,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum montanum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433620-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0031-9422(00)00411-8,literal,CHEMBL1078768
4089,uri,http://www.wikidata.org/entity/Q157977,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum montanum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433620-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0305-1978(00)00032-6,literal,CHEMBL1078768
4090,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q9163056,literal,Hypericum maculatum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,325096-2,literal,572-30-5,en,literal,avicularin,literal,10.1177/1934578X0800300227,literal,CHEMBL471282
4091,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q83020115,literal,Vismia guianensis,literal,DVZCOQQFPCMIPO-UHFFFAOYSA-N,literal,COC1=CC2=C(C=C1)OC3=CC=CC=C3C2=O,literal,30051774-2,literal,1214-20-6,en,literal,"9H-Xanthen-9-one, 2-methoxy-",literal,10.1016/S0031-9422(00)80095-3,,
4092,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1007/BF02323285,,
4093,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1007/BF00629849,,
4094,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1055/S-2006-957796,,
4095,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1055/S-2006-961564,,
4096,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1055/S-2006-960798,,
4097,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum maculatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,325096-2,,,en,literal,hypericin,literal,10.1016/S0305-1978(00)00032-6,,
4098,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q82224681,literal,Vismia guianensis,literal,PVNLFOMDIZUYGA-UHFFFAOYSA-N,literal,COC1=C(C2=C(C=C1O)OC3=CC=CC=C3C2=O)O,literal,30051774-2,literal,87339-74-0,en,literal,"9H-Xanthen-9-one, 1,3-dihydroxy-2-methoxy-",literal,10.1016/S0031-9422(00)80095-3,,
4099,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q83100326,literal,Hypericum geminiflorum,literal,BNLRKUSVMCIOGU-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=O)C3=C(C=CC=C3O2)O,literal,433453-1,literal,719-41-5,en,literal,1-Hydroxyxanthone,literal,10.1021/NP8001145,,
4100,uri,http://www.wikidata.org/entity/Q1041898,uri,http://www.wikidata.org/entity/Q77517041,literal,Hypericum ascyron,literal,CCCPQTCGPQONAG-UHFFFAOYSA-N,literal,CC1=CC(=C(C2=C1C(=O)C3=C(C=C(C=C3O2)OC)O)Cl)O,literal,433206-1,literal,23460-01-7,en,literal,Vinetorin,literal,10.1016/S0031-9422(99)00412-4,,
4101,uri,http://www.wikidata.org/entity/Q11084995,uri,http://www.wikidata.org/entity/Q82876404,literal,Hypericum subalatum,literal,MIKIHCHUGBZLHD-DENIHFKCSA-N,literal,O=C1C=2C=CC=CC2OC3=C4OC(CO)C(OC4=C(OC)C=C13)C5=CC(OC)=C(O)C(OC)=C5,literal,428629-1,literal,102349-35-9,en,literal,Cadensin D,literal,10.3987/COM-88-4619,,
4102,uri,http://www.wikidata.org/entity/Q1041898,uri,http://www.wikidata.org/entity/Q951449,literal,Hypericum ascyron,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,433206-1,literal,529-44-2,en,literal,myricetin,literal,10.1021/NP040024+,literal,CHEMBL164
4103,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82029758,literal,Hypericum geminiflorum,literal,FWCWUPRCWDSQEN-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C(=O)C3=CC=CC=C3O2)OC,literal,433453-1,literal,42833-49-8,en,literal,"2,3-dimethoxyxanthen-9-one",literal,10.1021/NP8001145,,
4104,uri,http://www.wikidata.org/entity/Q17812820,uri,http://www.wikidata.org/entity/Q82224655,literal,Hypericum thesiifolium,literal,JJUVIYDZIBWTQA-UHFFFAOYSA-N,literal,CC(C)C(=O)C1=C(C(=C(C(C1=O)(C)C)O)CC2=C(C(=C3C(=C2O)C=CC(O3)(C)C)C(=O)C(C)C)O)O,literal,433907-1,literal,10-00-4,en,literal,Uliginosin B,literal,10.1021/JA01019A038,,
4105,uri,http://www.wikidata.org/entity/Q804885,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum balearicum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433238-1,,,en,literal,hypericin,literal,10.1055/S-2006-957796,,
4106,uri,http://www.wikidata.org/entity/Q11915587,uri,http://www.wikidata.org/entity/Q82088907,literal,Hypericum ericoides,literal,QXJMWAGIFVRLTO-UHFFFAOYSA-N,literal,CC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC=CC=C3)OC,literal,433409-1,literal,55969-57-8,en,literal,5-Hydroxy-7-methoxy-6-methylflavon,literal,10.1016/0031-9422(82)83122-1,,
4107,uri,http://www.wikidata.org/entity/Q1041898,uri,http://www.wikidata.org/entity/Q83020115,literal,Hypericum ascyron,literal,DVZCOQQFPCMIPO-UHFFFAOYSA-N,literal,COC1=CC2=C(C=C1)OC3=CC=CC=C3C2=O,literal,433206-1,literal,1214-20-6,en,literal,"9H-Xanthen-9-one, 2-methoxy-",literal,10.1016/S0031-9422(99)00412-4,,
4108,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q83058021,literal,Vismia guianensis,literal,VVZBRQKEVJGCCA-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C(=O)C3=CC=CC=C3O2)O,literal,30051774-2,literal,33018-28-9,en,literal,3-Hydroxy-2-methoxyxanthen-9-one,literal,10.1016/S0031-9422(00)80095-3,,
4109,uri,http://www.wikidata.org/entity/Q17565874,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum aucheri,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433222-1,,,en,literal,hypericin,literal,10.1016/S0305-1978(00)00032-6,,
4110,uri,http://www.wikidata.org/entity/Q11111297,uri,http://www.wikidata.org/entity/Q83060353,literal,Hypericum beanii,literal,LXSIVSWCSPREMS-UHFFFAOYSA-N,literal,C1=CC2=C(C(=C1)O)OC3=C(C2=O)C=C(C=C3)O,literal,433246-1,literal,35040-32-5,en,literal,"2,5-Dihydroxyxanthone",literal,10.1248/CPB.59.1250,,
4111,uri,http://www.wikidata.org/entity/Q17566166,uri,http://www.wikidata.org/entity/Q82938972,literal,Harungana madagascariensis,literal,SWTXVTYSWPYCIX-UHFFFAOYSA-N,literal,O=C1C=C(O)C=2C(O)=C3C(O)=CC(=C(C3=CC2C1(CC=C(C)C)CC=C(C)C)CC=C(C)C)C,literal,433131-1,literal,3736-60-5,en,literal,"3,8,9-Trihydroxy-6-methyl-4,4,5-tris(3-methylbut-2-enyl)anthracen-1(4H)-one",literal,10.1016/J.BSE.2005.08.004,,
4112,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum maculatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,325096-2,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0031-9422(00)00411-8,literal,CHEMBL1078768
4113,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum maculatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,325096-2,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0305-1978(00)00032-6,literal,CHEMBL1078768
4114,uri,http://www.wikidata.org/entity/Q4189618,uri,http://www.wikidata.org/entity/Q951449,literal,Hypericum scabrum,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,433837-1,literal,529-44-2,en,literal,myricetin,literal,10.1021/NP040024+,literal,CHEMBL164
4115,uri,http://www.wikidata.org/entity/Q4189618,uri,http://www.wikidata.org/entity/Q9163056,literal,Hypericum scabrum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,433837-1,literal,572-30-5,en,literal,avicularin,literal,10.1021/NP040024+,literal,CHEMBL471282
4116,uri,http://www.wikidata.org/entity/Q886411,uri,http://www.wikidata.org/entity/Q82255362,literal,Hypericum androsaemum,literal,NPQLJYVRPMRCAL-UHFFFAOYSA-N,literal,O=C1C2=CC=C(O)C(O)=C2OC3=CC(O)=C(C(O)=C13)CC=C(C)C,literal,433187-1,literal,5490-48-2,en,literal,"9H-Xanthen-9-one, 1,3,5,6-tetrahydroxy-2-(3-methyl-2-butenyl)-",literal,10.1055/S-2000-8542,,
4117,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82438971,literal,Hypericum geminiflorum,literal,FOINFNBKTYKBJH-UHFFFAOYSA-N,literal,C1OC2=C(O1)C=C3C(=C2)C(=O)C4=CC=CC=C4O3,literal,433453-1,literal,6720-25-8,en,literal,"2H,10H-[1,3]Dioxolo[4,5-b]xanthen-10-one",literal,10.1021/NP8001145,,
4118,uri,http://www.wikidata.org/entity/Q89194896,uri,http://www.wikidata.org/entity/Q82232281,literal,Psorospermum laurentii,literal,JVTPNJZXKNTJEF-OVCLIPMQSA-N,literal,O=C1C=2C=C(OCC=C(C)CCC=C(C)C)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,literal,77185673-1,literal,87605-71-8,en,literal,Geranyloxyemodin,literal,10.1016/J.PHYTOCHEM.2006.03.018,,
4119,uri,http://www.wikidata.org/entity/Q89194957,uri,http://www.wikidata.org/entity/Q82232281,literal,Psorospermum orientale,literal,JVTPNJZXKNTJEF-OVCLIPMQSA-N,literal,O=C1C=2C=C(OCC=C(C)CCC=C(C)C)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,literal,77185628-1,literal,87605-71-8,en,literal,Geranyloxyemodin,literal,10.1055/S-2004-827199,,
4120,uri,http://www.wikidata.org/entity/Q4189618,uri,http://www.wikidata.org/entity/Q82231774,literal,Hypericum scabrum,literal,CCEBJWKUMKKCDF-UHFFFAOYSA-N,literal,C1=CC(=C(C2=C1C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,433837-1,literal,5084-31-1,en,literal,"1,3,5,6-tetrahydroxyxanthone",literal,10.1021/NP040024+,,
4121,uri,http://www.wikidata.org/entity/Q4189618,uri,http://www.wikidata.org/entity/Q82231774,literal,Hypericum scabrum,literal,CCEBJWKUMKKCDF-UHFFFAOYSA-N,literal,C1=CC(=C(C2=C1C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,433837-1,literal,5084-31-1,en,literal,"1,3,5,6-tetrahydroxyxanthone",literal,10.1248/CPB.52.866,,
4122,uri,http://www.wikidata.org/entity/Q2123478,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum coris,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433340-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0031-9422(00)00411-8,literal,CHEMBL1078768
4123,uri,http://www.wikidata.org/entity/Q2123478,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum coris,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433340-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0305-1978(00)00032-6,literal,CHEMBL1078768
4124,uri,http://www.wikidata.org/entity/Q11111297,uri,http://www.wikidata.org/entity/Q83100326,literal,Hypericum beanii,literal,BNLRKUSVMCIOGU-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=O)C3=C(C=CC=C3O2)O,literal,433246-1,literal,719-41-5,en,literal,1-Hydroxyxanthone,literal,10.1248/CPB.59.1250,,
4125,uri,http://www.wikidata.org/entity/Q162486,uri,http://www.wikidata.org/entity/Q7841515,literal,Hypericum maculatum,literal,JPUKWEQWGBDDQB-DTGCRPNFSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,literal,325096-2,literal,23627-87-4,en,literal,Trifolin,literal,10.1177/1934578X0800300227,literal,CHEMBL453290
4126,uri,http://www.wikidata.org/entity/Q11111297,uri,http://www.wikidata.org/entity/Q82599891,literal,Hypericum beanii,literal,FBCJENFSGKDPKE-UHFFFAOYSA-N,literal,O=C1C2=CC=C(OC)C=C2OC=3C=C(O)C=C(O)C13,literal,433246-1,literal,52606-31-2,en,literal,"1,3-Dihydroxy-6-methoxy-9H-xanthen-9-one",literal,10.1248/CPB.59.1250,,
4127,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82471310,literal,Hypericum geminiflorum,literal,DUTGTZKSYPRUPX-UHFFFAOYSA-N,literal,COC1=C(C2=C(C=C1)C(=O)C3=C(C=CC=C3O2)O)O,literal,433453-1,literal,20081-69-0,en,literal,"1,5-Dihydroxy-6-methoxy-9H-xanthen-9-one",literal,10.1021/NP8001145,,
4128,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82471310,literal,Hypericum geminiflorum,literal,DUTGTZKSYPRUPX-UHFFFAOYSA-N,literal,COC1=C(C2=C(C=C1)C(=O)C3=C(C=CC=C3O2)O)O,literal,433453-1,literal,20081-69-0,en,literal,"1,5-Dihydroxy-6-methoxy-9H-xanthen-9-one",literal,10.1016/S0031-9422(96)00644-9,,
4129,uri,http://www.wikidata.org/entity/Q50983782,uri,http://www.wikidata.org/entity/Q82232281,literal,Psorospermum adamauense,literal,JVTPNJZXKNTJEF-OVCLIPMQSA-N,literal,O=C1C=2C=C(OCC=C(C)CCC=C(C)C)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,literal,429021-1,literal,87605-71-8,en,literal,Geranyloxyemodin,literal,10.1248/CPB.57.1113,,
4130,uri,http://www.wikidata.org/entity/Q17839722,uri,http://www.wikidata.org/entity/Q903348,literal,Vismia micrantha,literal,XMHIUKTWLZUKEX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,434150-1,literal,506-46-7,en,literal,cerotic acid,literal,10.1016/S0031-9422(00)88243-6,literal,CHEMBL464787
4131,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82712581,literal,Hypericum geminiflorum,literal,VFHZSXCOKBPSHN-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC3=CC=CC(=C3C2=O)O)O)O,literal,433453-1,literal,93930-00-8,en,literal,"1,3,8-Trihydroxy-4-methoxy-9H-xanthen-9-one",literal,10.1021/NP8001145,,
4132,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82231775,literal,Hypericum geminiflorum,literal,OWROAXRUPFOHOO-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC3=CC=CC(=C3C2=O)O)O,literal,433453-1,literal,39731-32-3,en,literal,"9H-Xanthen-9-one, 1,8-dihydroxy-3-methoxy-",literal,10.1021/NP8001145,,
4133,uri,http://www.wikidata.org/entity/Q10912517,uri,http://www.wikidata.org/entity/Q82231774,literal,Hypericum geminiflorum,literal,CCEBJWKUMKKCDF-UHFFFAOYSA-N,literal,C1=CC(=C(C2=C1C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,433453-1,literal,5084-31-1,en,literal,"1,3,5,6-tetrahydroxyxanthone",literal,10.1021/NP980533+,,
4134,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q104396180,literal,Vismia guianensis,literal,KICSREDCVHEFSG-VOTSOKGWSA-N,literal,O=C(OC1(C)CC(=O)C=2C(O)=C3C(O)=C(C=CC(C)C)C(OC)=CC3=CC2C1)C,literal,30051774-2,,,en,literal,Vismione A,literal,10.1007/BF01280287,,
4135,uri,http://www.wikidata.org/entity/Q886411,uri,http://www.wikidata.org/entity/Q105274879,literal,Hypericum androsaemum,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,literal,433187-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1248/BPB.25.1320,,
4136,uri,http://www.wikidata.org/entity/Q886411,uri,http://www.wikidata.org/entity/Q105274879,literal,Hypericum androsaemum,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,literal,433187-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1080/1057563021000060149,,
4137,uri,http://www.wikidata.org/entity/Q886411,uri,http://www.wikidata.org/entity/Q105274879,literal,Hypericum androsaemum,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,literal,433187-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1016/J.JEP.2004.02.004,,
4138,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q105231911,literal,Vismia guianensis,literal,QZEHFDVYSBCXHJ-UHFFFAOYSA-N,literal,O=C(OC1=CC=C(C=C1OC)C2OC3=C(OC)C=C4C(=O)C=5C=CC=CC5OC4=C3OC2COC(=O)C)C,literal,30051774-2,,,en,literal,"[3-(4-Acetyloxy-3-methoxyphenyl)-5-methoxy-7-oxo-2,3-dihydro-[1,4]dioxino[2,3-c]xanthen-2-yl]methyl acetate",literal,10.1016/S0031-9422(00)80095-3,,
4139,uri,http://www.wikidata.org/entity/Q107342882,uri,http://www.wikidata.org/entity/Q105251226,literal,Hypericum fauriei,literal,SEJBFXIKYPRBLV-XUFYULBLSA-N,literal,O=C1C(=C(O)C=2C=CC=CC2)C3(O)C4(C(=O)C1(CC=C(C)C)CC3(C)C(CC=C(C)C)C4)CC=C(C)C,literal,433422-1,,,en,literal,"(3R,5R,6S,7R,8Z)-7-hydroxy-8-[hydroxy(phenyl)methylidene]-6-methyl-1,3,5-tris(3-methylbut-2-enyl)tricyclo[4.3.1.03,7]decane-2,9-dione",literal,10.1021/NP500827H,,
4140,uri,http://www.wikidata.org/entity/Q17843547,uri,http://www.wikidata.org/entity/Q105219296,literal,Vismia baccifera,literal,QEMNROQOCQGNHL-YAQIIAKESA-N,literal,O=C1C=2C(O)=C3C(O)=C(C=CC(C)C)C(OC)=CC3=CC2CC(O)(C)C1,literal,434100-1,,,en,literal,"(3R)-3,8,9-trihydroxy-6-methoxy-3-methyl-7-[(E)-3-methylbut-1-enyl]-2,4-dihydroanthracen-1-one",literal,10.1021/NP020566W,,
4141,uri,http://www.wikidata.org/entity/Q54775715,uri,http://www.wikidata.org/entity/Q105209955,literal,Hypericum mysurense,literal,PJGXSGJFZMMTHH-UHFFFAOYSA-N,literal,O=C(C=C(O)C=1C=CC=CC1)C(=O)C(C=C)(C)C,literal,428547-1,,,en,literal,"1-Hydroxy-5,5-dimethyl-1-phenylhepta-1,6-diene-3,4-dione",literal,10.1248/CPB.33.1969,,
4142,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q104997819,literal,Vismia guianensis,literal,FMFKVIPIJGRQEB-QGZVFWFLSA-N,literal,O=C(C=1C=CC=CC1)C=2C(O)=C(C(O)=C3C2OC(C)(C)C(O)C3)CC=C(C)C,literal,30051774-2,,,en,literal,"phenyl-[(3R)-3,5,7-trihydroxy-2,2-dimethyl-6-(3-methylbut-2-enyl)-3,4-dihydrochromen-8-yl]methanone",literal,10.1016/S0031-9422(00)00208-9,,
4143,uri,http://www.wikidata.org/entity/Q54775715,uri,http://www.wikidata.org/entity/Q105153875,literal,Hypericum mysurense,literal,LMDDTBBMVTYWJQ-ACCUITESSA-N,literal,O=C(OC)C(C(=O)C=C(O)C=1C=CC=CC1)C(C=C)(C)C,literal,428547-1,,,en,literal,Mysorenone A,literal,10.1248/CPB.33.557,,
4144,uri,http://www.wikidata.org/entity/Q54775715,uri,http://www.wikidata.org/entity/Q105153875,literal,Hypericum mysurense,literal,LMDDTBBMVTYWJQ-ACCUITESSA-N,literal,O=C(OC)C(C(=O)C=C(O)C=1C=CC=CC1)C(C=C)(C)C,literal,428547-1,,,en,literal,Mysorenone A,literal,10.1248/CPB.33.1969,,
4145,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q104937601,literal,Vismia guianensis,literal,BKIBEPYJFMPNLS-HXUWFJFHSA-N,literal,O=C1OC2=C(C(=O)C=3C=CC=CC3)C(O)=C(C(O)=C2C(C=4C=CC=CC4)C1)CC=C(C)C,literal,30051774-2,,,en,literal,"(4R)-8-benzoyl-5,7-dihydroxy-6-(3-methylbut-2-enyl)-4-phenyl-3,4-dihydrochromen-2-one",literal,10.1016/S0031-9422(00)00208-9,,
4146,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q105033192,literal,Vismia guianensis,literal,HSPMLTXLCDAYRF-UHFFFAOYSA-N,literal,O=C1C=C(O)C(C2=CC=3C=C(C(=C(O)C3C(O)=C12)CCC(=C)C)C)(CC=C(C)CO)CCC(=C)C,literal,30051774-2,,,en,literal,"3,8,9-trihydroxy-4-(4-hydroxy-3-methylbut-2-en-1-yl)-6-methyl-4,7-bis(3-methylbut-3-en-1-yl)anthracen-1-one",literal,10.1016/S0031-9422(00)95279-8,,
4147,uri,http://www.wikidata.org/entity/Q17839900,uri,http://www.wikidata.org/entity/Q105280471,literal,Vismia guianensis,literal,UWODZFLDNNEEOB-HXUWFJFHSA-N,literal,O=C1OC=2C(=C(O)C(C(=O)C=3C=CC=CC3)=C(O)C2C(C=4C=CC=CC4)C1)CC=C(C)C,literal,30051774-2,,,en,literal,"(4R)-6-benzoyl-5,7-dihydroxy-8-(3-methylbut-2-enyl)-4-phenyl-3,4-dihydrochromen-2-one",literal,10.1016/S0031-9422(00)00208-9,,
4148,uri,http://www.wikidata.org/entity/Q17843547,uri,http://www.wikidata.org/entity/Q104396180,literal,Vismia baccifera,literal,KICSREDCVHEFSG-VOTSOKGWSA-N,literal,O=C(OC1(C)CC(=O)C=2C(O)=C3C(O)=C(C=CC(C)C)C(OC)=CC3=CC2C1)C,literal,434100-1,,,en,literal,Vismione A,literal,10.1021/NP50047A031,,
