,accepted_species,H,Hbc,G,J,GroupSize_Pathways,FAD,MFAD,APWD,GroupSize_FAD
8155,Nicotiana attenuata,0.8451132568429528,0.9395068764218089,0.5349999999999999,0.7692552373208171,20,344.12335251693673,16.38682631033032,0.819341315516516,21
8156,Nicotiana benavidesii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8157,Nicotiana benthamiana,0.6770919772046272,0.6960702927360329,0.3967704728950404,0.6163156776859761,51,1980.3166783621703,38.8297387914151,0.776594775828302,51
8158,Nicotiana bonariensis,1.2191760777852163,1.2419672316450505,0.6800554016620499,0.8794496406955944,38,1359.8763564618391,33.99690891154598,0.8717156131165635,40
8159,Nicotiana cavicola,1.2294987330669933,1.2509558093205393,0.6745562130177515,0.8868958624875073,26,651.5815365544458,23.27076916265878,0.8618803393577326,28
8160,Nicotiana clevelandii,0.5359610497090694,0.8491183957438346,0.2721893491124261,0.4878527713892913,13,129.81647461780835,9.272605329843454,0.7132773330648811,14
8161,Nicotiana cordifolia,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8162,Nicotiana corymbosa,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8163,Nicotiana excelsior,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8164,Nicotiana exigua,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8165,Nicotiana forgetiana,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8166,Nicotiana forsteri,0.8468143807325634,0.9379721617770194,0.5396825396825397,0.7708036670144927,21,373.7595671475085,16.989071233977658,0.8090033920941743,22
8167,Nicotiana fragrans,0.8392695557891106,0.9374391199791752,0.5263157894736842,0.7639360713929293,19,305.98941930565405,15.299470965282703,0.8052353139622475,20
8168,Nicotiana frigida,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8169,Nicotiana glauca,1.2779914688584597,1.4127613570730697,0.6399999999999999,0.7940607456709133,20,312.0996164975933,15.604980824879664,0.8213147802568244,20
8170,Nicotiana glutinosa,0.96112770541448,1.1130585354000149,0.5680473372781065,0.6933070871312295,26,589.6295240384727,21.838130519943434,0.8399280969209013,27
8171,Nicotiana goodspeedii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8172,Nicotiana gossei,0.7298712099831165,0.8669822949244372,0.4177777777777778,0.6643574057122259,15,239.15520435546384,13.286400241970213,0.7815529554100126,18
8173,Nicotiana hesperis,0.37677016125643675,0.6051244391127238,0.21875,0.5435644431995964,8,56.528108665134106,6.280900962792678,0.7851126203490848,9
8174,Nicotiana ingulba,1.2346647138352773,1.2572409668036921,0.6691871455576559,0.8906223299053729,23,465.03696886991975,19.37654036957999,0.8424582769382604,24
8175,Nicotiana kawakamii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8176,Nicotiana knightiana,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8177,Nicotiana langsdorffii,1.1509169205883507,1.2094523781377564,0.654296875,0.8302110669040053,32,918.5255691802328,27.83410815697675,0.8698158799055234,33
8178,Nicotiana linearis,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8179,Nicotiana longiflora,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8180,Nicotiana maritima,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8181,Nicotiana megalosiphon,0.5359610497090694,0.8491183957438346,0.2721893491124261,0.4878527713892913,13,130.07815058092703,9.291296470066216,0.7147151130820166,14
8182,Nicotiana miersii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8183,Nicotiana mutabilis,0.2711893730418441,0.44121938573277797,0.14201183431952646,0.3912435636292556,13,130.1780010506035,10.013692388507963,0.8344743657089969,13
8184,Nicotiana noctiflora,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8185,Nicotiana nudicaulis,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8186,Nicotiana obtusifolia,0.8855741515766717,1.355873678850166,0.44628099173553715,0.6388067184095578,11,106.71918933399053,8.893265777832545,0.8084787070756858,12
8187,Nicotiana occidentalis,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8188,Nicotiana otophora,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8189,Nicotiana paniculata,0.8082699580001821,0.9173202109229461,0.4913494809688581,0.735719021475792,17,241.1827048330578,13.399039157392101,0.7881787739642412,18
8190,Nicotiana pauciflora,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8191,Nicotiana petunioides,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8192,Nicotiana plumbaginifolia,0.8717814824679821,1.342014947468531,0.40138408304498274,0.5416682903595251,17,210.21046777052183,12.365321633560107,0.7728326020975067,17
8193,Nicotiana quadrivalvis,0.3250829733914482,0.525614975403492,0.17999999999999994,0.46899559358928117,10,79.55344233529536,7.232131121390487,0.7232131121390487,11
8194,Nicotiana raimondii,0.7774621319109287,0.8963167191510516,0.4609375,0.7076765296822559,16,206.6625875470052,12.156622796882658,0.7597889248051661,17
8195,Nicotiana repanda,0.857174043642079,1.1423980153154814,0.4355555555555557,0.6183203709705837,15,184.24041583093646,11.515025989433529,0.7676683992955685,16
8196,Nicotiana rosulata,0.6559757323365467,0.8317558329008773,0.3571428571428572,0.5970948432879916,14,157.4897663427425,10.499317756182835,0.7499512682987739,15
8197,Nicotiana rotundifolia,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8198,Nicotiana rustica,0.993230217139768,1.1616567081513964,0.5785123966942148,0.7164641543643058,22,416.7600879422187,18.120003823574727,0.8236365374352148,23
8199,Nicotiana setchellii,1.006214565944081,1.1547867188049592,0.532871972318339,0.7258303821788833,17,241.82708033556344,13.43483779642019,0.7902845762600113,18
8200,Nicotiana simulans,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8201,Nicotiana solanifolia,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8202,Nicotiana spegazzinii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8203,Nicotiana stocktonii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8204,Nicotiana suaveolens,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8205,Nicotiana sylvestris,1.0377968161163391,1.144571724319427,0.5868055555555556,0.748612160030699,24,520.4352813378908,20.817411253515633,0.8673921355631514,25
8206,Nicotiana tabacum,1.6252826508262048,1.6252826508331193,0.7671900518241324,0.835230060141901,966,891828.3852856024,899.9277348996997,0.9090179140401007,991
8207,Nicotiana thyrsiflora,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8208,Nicotiana tomentosa,0.7298712099831165,0.8669822949244372,0.4177777777777778,0.6643574057122259,15,181.6046137755858,11.350288360974112,0.7566858907316074,16
8209,Nicotiana tomentosiformis,0.8082699580001821,0.9173202109229461,0.4913494809688581,0.735719021475792,17,239.7807280107399,13.321151556152216,0.783597150361895,18
8210,Nicotiana undulata,0.8766666046423313,1.0036972475395598,0.5208163265306123,0.6323812815152284,35,1065.9399119735403,29.60944199926501,0.8459840571218574,36
8211,Nicotiana velutina,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8212,Nicotiana wigandioides,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,105.72350197027255,8.13257707463635,0.6777147562196958,13
8213,Nidema boothii,0.2868359830561607,0.46587286288450247,0.1527777777777779,0.4138168503036338,12,130.95888460610755,9.354206043293397,0.719554311022569,14
8214,Nidorella aegyptiaca,0.7544627023259549,0.8755948862980363,0.3758573388203017,0.5442297995906707,27,559.4495516028638,21.517290446263992,0.8606916178505597,26
8215,Nidorella anomala,0.8486855577264172,1.0580209097901074,0.49382716049382713,0.7725068857142601,9,51.305406534623906,5.7006007260693226,0.7125750907586653,9
8216,Nidorella auriculata,0.5195798391305154,0.5312599229416592,0.33673469387755106,0.74959525725948,14,144.81963969696983,10.344259978354987,0.7957123060273068,14
8217,Nidorella elliotii,0.4433066914680872,0.5710294551251316,0.21760000000000002,0.40351514000041366,25,463.0585964481285,18.52234385792514,0.7717643274135475,25
8218,Nidorella hottentotica,0.8223449173934805,0.8372685170692866,0.4688090737240076,0.7485306016287521,23,429.4354623598169,18.671107059122473,0.848686684505567,23
8219,Nidorella ivifolia,0.3984405075837697,0.5147174694096175,0.19024970273483932,0.36267617947985503,29,523.4991780573318,18.05169579508041,0.6447034212528717,29
8220,Nidorella podocephala,0.5859526183035508,0.5969524130464751,0.39669421487603307,0.8453509366224364,11,90.33075147308047,8.21188649755277,0.821188649755277,11
8221,Nidorella resedifolia,0.5783252866601272,0.7378191175647136,0.3044982698961938,0.5264143616682582,17,226.34068445621347,13.314157909189028,0.8321348693243142,17
8222,Nidorella welwitschii,0.6559757323365467,0.8317558329008772,0.3571428571428572,0.5970948432879916,14,133.84954107760888,9.56068150554349,0.7354370388879609,14
8223,Niedenzuella multiglandulosa,1.1369165918330009,1.277803835528026,0.6222222222222222,0.820111964470926,15,130.6200745932351,10.047698045633469,0.8373081704694558,13
8224,Nierembergia linariifolia,1.2583219677614523,1.3862376762113777,0.6639231824417011,0.781839397493984,27,549.8197719420627,20.363695257113434,0.7832190483505167,27
8225,Nigella damascena,0.6874357505033553,0.7944211298377861,0.395,0.6257309858938136,20,248.77460607749975,12.438730303874987,0.6546700159934205,20
8226,Nigella sativa,1.2276361752345788,1.2382660312891387,0.5982613395792982,0.6851567949371475,149,18856.503388132718,128.27553325260354,0.8785995428260516,147
8227,Niphogeton ternatus,0.5859526183035508,0.5859622889416946,0.39669421487603307,0.8453509366224364,33,763.9889236772296,23.151179505370596,0.7234743595428311,33
8228,Nitraria komarovii,0.12425083738963087,0.2044845593080869,0.0525931336742147,0.17925606692832147,37,1064.2490899865763,28.763488918556117,0.7989858032932254,37
8229,Nitraria retusa,-0.0,-0.0,0.0,,9,18.683032507405663,2.0758925008228513,0.2594865626028564,9
8230,Nitraria schoberi,-0.0,-0.0,0.0,,19,288.2820435589093,15.172739134679437,0.8429299519266354,19
8231,Nitraria sibirica,-0.0,-0.0,0.0,,11,94.17233380705227,8.56112125518657,0.856112125518657,11
8232,Nolana rostrata,0.22371807606583377,0.3657086663799759,0.11072664359861584,0.3227569588973983,17,136.03091742481314,8.001818672047833,0.5001136670029895,17
8233,Nolina microcarpa,0.6128694524619496,0.7322992586335729,0.33499999999999996,0.5578578164321782,20,230.68738395928222,11.53436919796411,0.6070720630507427,20
8234,Nonea echioides,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8235,Norantea guianensis,-0.0,-0.0,0.0,,7,18.100417679461394,2.5857739542087708,0.43096232570146176,7
8236,Notelaea austrocaledonica,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,37.40885832120271,4.676107290150338,0.6680153271643341,8
8237,Nothofagus alpina,-0.0,-0.0,0.0,,7,24.22794626334241,3.4611351804774872,0.5768558634129145,7
8238,Nothofagus antarctica,-0.0,-0.0,0.0,,9,60.364175496522286,6.036417549652229,0.6707130610724699,10
8239,Nothofagus cunninghamii,-0.0,-0.0,0.0,,9,33.369999956004406,3.7077777728893784,0.4634722216111723,9
8240,Nothofagus dombeyi,0.5623351446188083,0.5736724692043702,0.375,0.8112781244591328,12,99.91676882292217,8.32639740191018,0.7569452183554709,12
8241,Nothofagus fusca,0.37677016125643675,0.6051244391127238,0.21875,0.5435644431995964,8,43.418644576282766,5.427330572035346,0.7753329388621922,8
8242,Nothofagus pumilio,0.48257756517701206,0.49432329666703323,0.3046875,0.6962122601251458,16,176.2515006264153,11.015718789150956,0.7343812526100637,16
8243,Nothoscordum bivalve,-0.0,-0.0,0.0,,9,38.64043773437104,4.2933819704856715,0.5366727463107089,9
8244,Nothoscordum montevidense,-0.0,-0.0,0.0,,7,21.126492704067786,3.018070386295398,0.503011731049233,7
8245,Notobasis syriaca,-0.0,-0.0,0.0,,8,30.82614834136013,3.8532685426700164,0.5504669346671452,8
8246,Notoceras bicorne,-0.0,-0.0,0.0,,7,13.591836631429624,1.9416909473470891,0.3236151578911815,7
8247,Notoseris henryi,-0.0,-0.0,0.0,,9,45.31708391011329,5.035231545568143,0.6294039431960179,9
8248,Notoseris macilenta,0.410116318288409,0.4464319108891661,0.24489795918367352,0.5916727785823274,14,113.62145698515175,8.115818356082269,0.624293719698636,14
8249,Notoseris triflora,-0.0,-0.0,0.0,,10,55.05419389143903,5.505419389143903,0.6117132654604336,10
8250,Nuphar japonica,1.0618746237657282,1.061915818312495,0.6440443213296398,0.9665599363111802,38,694.6342944416895,23.154476481389647,0.7984302234961947,30
8251,Nuphar lutea,0.9095923046136882,0.9186912996138433,0.566732412886259,0.8279465958972863,39,291.8041584988694,13.263825386312247,0.6316107326815356,22
8252,Nuphar microphylla,0.868719682914265,0.9728600133027573,0.546712802768166,0.7907427323313919,17,51.6406237886223,5.16406237886223,0.57378470876247,10
8253,Nuphar pumila,0.8300282389569186,0.9113502373706517,0.5344,0.7555242623065813,25,90.00695332876097,6.429068094911498,0.49454369960857675,14
8254,Nuxia sphaerocephala,0.2925084684723972,0.3020708513293757,0.15673469387755112,0.42200051688315315,35,901.7117501195723,25.76319286055921,0.7577409664870356,35
8255,Nyctanthes arbor-tristis,0.8311846035483756,0.8346516174917997,0.4837499999999999,0.7565768307180079,40,1067.4468806770324,27.370432837872624,0.7202745483650691,39
8256,Nymphaea alba,0.966339837645256,0.9692552555801472,0.522993110078513,0.6970668457921284,79,5188.205904068531,65.67349245656368,0.8419678520072267,79
8257,Nymphaea gardneriana,0.410116318288409,0.6556701949606574,0.24489795918367352,0.5916727785823274,7,26.060467308821035,3.722923901260148,0.6204873168766913,7
8258,Nymphaea lasiophylla,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,56.707187250910835,6.3007985834345375,0.7875998229293172,9
8259,Nymphaea lotus,-0.0,-0.0,0.0,,14,104.12776810934325,7.437697722095947,0.5721305940073805,14
8260,Nymphaea maculata,0.7356219397587946,1.138412064494979,0.40625,0.6695919455357792,8,39.064118465596096,4.883014808199512,0.6975735440285017,8
8261,Nymphaea nouchali,0.9251290835720822,0.9251346375099407,0.544378698224852,0.8420887815606469,65,3352.100162535027,51.570771731308106,0.8057933083016892,65
8262,Nymphaea odorata,0.7037140977973515,0.7774845996054247,0.42872008324661803,0.6405481761454638,31,671.2562500576237,21.653427421213667,0.7217809140404555,31
8263,Nymphaea rudgeana,0.6931471805599453,0.7041495167593095,0.5,1.0,6,29.87673974770749,4.268105678243927,0.7113509463739879,7
8264,Nymphaea × marliacea,-0.0,-0.0,0.0,,7,23.648315312962747,3.3783307589946783,0.563055126499113,7
8265,Nymphoides fallax,-0.0,-0.0,0.0,,7,20.503694037918663,2.9290991482740947,0.4881831913790158,7
8266,Nymphoides geminata,-0.0,-0.0,0.0,,9,32.52294092176014,3.6136601024177932,0.45170751280222415,9
8267,Nymphoides indica,-0.0,-0.0,0.0,,8,26.09455599190373,3.261819498987966,0.465974214141138,8
8268,Nyssa sylvatica,-0.0,-0.0,0.0,,7,25.979363561300282,3.711337651614326,0.6185562752690543,7
8269,Oceana serrulata,0.666278442414676,0.6669479255888184,0.47337278106508873,0.961236604722876,13,116.27470123274547,8.944207787134268,0.7453506489278556,13
8270,Ochna afzelii,0.4563344322932884,0.5873014084380761,0.22569444444444442,0.4153735007338397,24,377.98739215818546,16.434234441660237,0.7470106564391017,23
8271,Ochna calodendron,0.9148998837801506,1.0328222469838129,0.43771626297577837,0.5684592594171364,34,754.5264756318343,23.57895236349482,0.760611366564349,32
8272,Ochna gamblei,-0.0,-0.0,0.0,,15,135.07325580479406,9.004883720319604,0.6432059800228288,15
8273,Ochna integerrima,0.48691270946460224,0.4906925502717685,0.308390022675737,0.7024665512903904,21,235.07361914290462,12.3722957443634,0.6873497635757445,19
8274,Ochna obtusata,-0.0,-0.0,0.0,,7,20.081006648245847,2.8687152354636924,0.4781192059106154,7
8275,Ochradenus baccatus,0.34883209584303193,0.38212976744837707,0.19753086419753085,0.5032583347756457,18,157.0702165069545,8.72612313927525,0.5133013611338382,18
8276,Ochrosia acuminata,-0.0,-0.0,0.0,,13,112.259442220766,8.635341709289692,0.7196118091074744,13
8277,Ochrosia alyxioides,0.34883209584303193,0.5623257226734768,0.19753086419753085,0.5032583347756457,9,37.24940731847407,4.656175914809259,0.6651679878298941,8
8278,Ochrosia elliptica,-0.0,-0.0,0.0,,19,253.34776558265554,13.334092925402922,0.7407829403001625,19
8279,Ochrosia glomerata,0.3250829733914482,0.525614975403492,0.17999999999999994,0.46899559358928117,10,27.546009746805534,3.0606677496450594,0.3825834687056324,9
8280,Ochrosia kilneri,-0.0,-0.0,0.0,,7,27.28966291422722,3.898523273461031,0.6497538789101719,7
8281,Ochrosia moorei,0.167944147734173,0.2757490992678963,0.07679999999999998,0.24229218908241482,25,420.1939303755819,17.50808043231591,0.7612208883615614,24
8282,Ochrosia poweri,-0.0,-0.0,0.0,,7,22.226524328764164,3.1752177612520236,0.5292029602086705,7
8283,Ocimum americanum,0.8092115783977759,0.8158096231811716,0.5106122448979592,0.7365761212982739,70,4166.066910550011,59.51524157928587,0.8625397330331286,70
8284,Ocimum basilicum,0.908784248723248,0.9235050665349913,0.4970831307729704,0.5072021464548365,374,123359.11608458842,331.61052710910866,0.8938289140407241,372
8285,Ocimum campechianum,0.2145591551764051,0.3510231045086938,0.1049382716049383,0.3095434291503252,18,257.68128932106055,14.315627184503363,0.842095716735492,18
8286,Ocimum carnosum,0.6517565611726531,0.6525153233173641,0.4591836734693877,0.940285958670631,14,147.68272973785918,10.548766409847085,0.8114435699882372,14
8287,Ocimum grandiflorum,0.6869615765973234,0.6890088607677367,0.49382716049382713,0.9910760598382222,9,58.849597266775795,6.538844140752866,0.8173555175941083,9
8288,Ocimum gratissimum,0.7351344175279175,0.7372668293974152,0.44944820220719117,0.6691481836773822,106,9656.65923312429,91.96818317261229,0.8843094535828104,105
8289,Ocimum kilimandscharicum,0.6076934238709566,0.607720736246056,0.41700960219478733,0.876716288999464,27,596.5109198652394,22.092997032045904,0.8497306550786886,27
8290,Ocimum labiatum,-0.0,-0.0,0.0,,7,29.037609623634914,4.148229946233559,0.6913716577055932,7
8291,Ocimum spicatum,-0.0,-0.0,0.0,,9,39.89288932701021,4.43254325855669,0.5540679073195862,9
8292,Ocimum tenuiflorum,0.8887384662011941,0.8887442175317777,0.5584177025930197,0.8089646141484965,153,20344.43801823257,132.97018312570307,0.8748038363533096,153
8293,Ocimum × africanum,-0.0,-0.0,0.0,,13,65.3989669154167,5.030689762724361,0.41922414689369675,13
8294,Oclemena acuminata,-0.0,-0.0,0.0,,8,36.27069302201913,4.533836627752391,0.6476909468217702,8
8295,Ocotea aciphylla,0.2711893730418441,0.44121938573277797,0.14201183431952646,0.3912435636292556,13,100.40208838085206,7.723237567757851,0.6436031306464876,13
8296,Ocotea acutifolia,-0.0,-0.0,0.0,,14,102.12888430575084,7.294920307553632,0.5611477159656639,14
8297,Ocotea caesia,-0.0,-0.0,0.0,,9,27.90449372658011,3.1004993029533456,0.3875624128691682,9
8298,Ocotea catharinensis,0.19144408195771734,0.31380378126407665,0.09070294784580502,0.2761954276479391,21,291.6370002153975,13.256227282518068,0.6312489182151462,22
8299,Ocotea corymbosa,0.8979457248567797,1.0572078765976463,0.54,0.81734542214651,10,76.91562382704205,7.6915623827042054,0.8546180425226895,10
8300,Ocotea cymosa,-0.0,-0.0,0.0,,7,25.36314278230669,3.6233061117580982,0.603884351959683,7
8301,Ocotea fasciculata,0.5623351446188083,0.600894932492073,0.375,0.8112781244591328,8,27.069646157116455,3.383705769639557,0.4833865385199367,8
8302,Ocotea holdridgeana,0.9251290835720822,0.9737306061267182,0.544378698224852,0.8420887815606469,13,111.25525370435558,8.558096438796584,0.7131747032330485,13
8303,Ocotea lancifolia,-0.0,-0.0,0.0,,15,118.31970353887284,7.887980235924856,0.5634271597089183,15
8304,Ocotea macrophylla,0.666278442414676,0.6669479255888184,0.47337278106508873,0.961236604722876,13,112.01202158775516,8.616309352904242,0.718025779408687,13
8305,Ocotea macropoda,-0.0,-0.0,0.0,,8,32.7171851657923,4.089648145724038,0.5842354493891483,8
8306,Ocotea pittieri,-0.0,-0.0,0.0,,7,26.051045025351808,3.721577860764544,0.6202629767940907,7
8307,Ocotea porosa,0.5804301481041758,0.6325906058513601,0.34097633136094674,0.5283302891212457,52,2100.737294947937,39.63655273486673,0.7622413987474371,53
8308,Ocotea pulchella,0.6931471805599453,0.6958654047974353,0.5,1.0,8,45.903459592505584,5.737932449063198,0.8197046355804568,8
8309,Ocotea sinuata,0.9164648855394713,1.05464538922094,0.5619834710743802,0.8342022886441013,11,85.41779554440599,7.765254140400544,0.7765254140400545,11
8310,Ocotea teleiandra,-0.0,-0.0,0.0,,7,12.239311301556095,1.7484730430794422,0.2914121738465737,7
8311,Ocotea velloziana,0.7877460602317207,0.8604859455079921,0.5044444444444445,0.7170373646436594,30,609.0279383954255,20.300931279847518,0.7000321130981902,30
8312,Odixia angusta,-0.0,-0.0,0.0,,17,185.13818231235854,10.890481312491678,0.6806550820307299,17
8313,Odontites vernus,0.30463609734923813,0.49377042833277396,0.16528925619834722,0.43949698692151334,11,66.4948801465922,6.044989104235654,0.6044989104235654,11
8314,Odontites vulgaris,0.410116318288409,0.6556701949606574,0.24489795918367352,0.5916727785823274,7,23.274760877948577,3.3249658397069397,0.5541609732844899,7
8315,Odontostephana carolinensis,0.3984405075837697,0.5147174694096176,0.19024970273483943,0.36267617947985503,29,543.9644433988642,18.757394599960836,0.6699069499986012,29
8316,Odyendea klaineana,0.25731864054383163,0.41926437112644876,0.13265306122448983,0.3712323266408757,14,107.74138908973869,7.695813506409906,0.5919856543392236,14
8317,Oedera acerosa,0.6210863745552451,0.6219940560045352,0.4296875,0.8960382325345574,16,147.83778250320924,10.559841607372089,0.8122955082593915,14
8318,Oedera calycina,0.20619205063323187,0.2289705707946934,0.09972299168975085,0.2974722489192897,38,1074.9422226966826,28.28795322886007,0.7645392764556775,38
8319,Oedera corymbosa,0.625491359725573,0.6255712207619439,0.43388429752066116,0.9023932827949789,22,361.0352847093516,16.41069475951598,0.7814616552150467,22
8320,Oedera fruticosa,0.6019239717322895,0.7665284337974119,0.3203125,0.5478948105177535,16,169.50717726494148,10.594198579058842,0.7062799052705895,16
8321,Oedera genistifolia,-0.0,-0.0,0.0,,16,168.2935159413625,10.518344746335156,0.7012229830890104,16
8322,Oedera squarrosa,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,48.07383904381447,6.009229880476809,0.858461411496687,8
8323,Oenanthe aquatica,0.9167571541585003,0.9260830258032117,0.5697589481373264,0.8344683230058536,37,1156.9439323172878,31.268754927494264,0.8685765257637296,37
8324,Oenanthe crocata,0.4175732119168012,0.41884172308648815,0.25086505190311414,0.6024308020404453,34,788.8896926258074,23.2026380184061,0.703110242982003,34
8325,Oenanthe fistulosa,0.6108643020548935,0.6213651327154892,0.42000000000000004,0.8812908992306927,10,62.83340480632803,6.283340480632804,0.6981489422925337,10
8326,Oenanthe javanica,0.9251290835720822,0.9292889717938976,0.544378698224852,0.8420887815606469,26,551.5149696086946,21.212114215719023,0.848484568628761,26
8327,Oenothera affinis,-0.0,-0.0,0.0,,8,28.852824820693268,3.6066031025866585,0.515229014655237,8
8328,Oenothera argillicola,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8329,Oenothera biennis,1.0359540400998302,1.0806447772211991,0.5824,0.7472828781204557,50,2031.2018647250984,40.62403729450197,0.829061985602081,50
8330,Oenothera canescens,-0.0,-0.0,0.0,,9,33.43657356867421,3.7151748409638015,0.4643968551204752,9
8331,Oenothera deserticola,-0.0,-0.0,0.0,,7,12.63905813900777,1.805579734143967,0.30092995569066117,7
8332,Oenothera drummondii,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8333,Oenothera elata,0.47413931305783735,0.5124438382305263,0.2975206611570247,0.6840384356390417,11,50.832415623396756,4.621128693036069,0.46211286930360684,11
8334,Oenothera fruticosa,-0.0,-0.0,0.0,,7,18.48819457481374,2.64117065354482,0.44019510892413666,7
8335,Oenothera glazioviana,0.7119200413938614,0.7820517003675768,0.4389348025711661,0.6480175478984944,33,838.6714675744533,25.414286896195556,0.7941964655061111,33
8336,Oenothera grandiflora,0.6853142072764582,0.6853511248059598,0.4921875,0.9886994082884974,16,152.71299141316695,9.544561963322934,0.6363041308881956,16
8337,Oenothera laciniata,0.6534181947937018,0.6534234442087214,0.4608,0.9426831892554923,25,412.7064156941931,16.50825662776772,0.6878440261569885,25
8338,Oenothera macrocarpa,1.0280940565630372,1.2112448888081029,0.5927977839335181,0.7416130984854556,19,243.17961419617845,12.79892706295676,0.7110515034975978,19
8339,Oenothera odorata,0.6914160776171183,0.6914241453672536,0.4982698961937716,0.9975025463691153,17,183.03113207257024,10.766537180739427,0.6729085737962142,17
8340,Oenothera parviflora,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8341,Oenothera pilosella,-0.0,-0.0,0.0,,7,12.599969876665646,1.799995696666521,0.2999992827777535,7
8342,Oenothera rhombipetala,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8343,Oenothera rosea,0.6917614988524178,0.6917635185435551,0.4986149584487536,0.9980008838722995,19,218.62865156330298,11.506771134910684,0.6392650630505935,19
8344,Oenothera serrulata,-0.0,-0.0,0.0,,9,16.63464421635336,1.8482938018170403,0.23103672522713004,9
8345,Oenothera speciosa,0.15407610367102942,0.25319754718343573,0.06887755102040805,0.22228483068568797,28,489.5872448843145,17.485258745868375,0.6476021757729028,28
